Apex Ultra Pill Splitter,$5.99,4.1/5.0,https://www.walmart.com/ip/Apex-Ultra-Pill-Splitter/10322088,"The Apex Ultra Pill Splitter is a handy item to have in your medicine cabinet. Featuring a little grabber, the unit holds the tablet firmly in place while dividing. The clear Apex pill splitter features opaque grips for easy handling and a self-retracting blade guard for safety. It provides a much simpler alternative than using your fingers and other tools and is easy to use."
"Hip Kit with 26"" Reacher, Contoured Sponge, Sock Aid  ...",$26.23,4.5/5.0,https://www.walmart.com/ip/Hip-Kit-with-26-Reacher-Contoured-Sponge-Sock-Aid-18-Plastic-Shoehorn-and-Dressing-Stick/55210952,"Now you can prove it is hip to have help with the aid of this 26&quot; Reacher. This is part of a FabLife Hip Kit that includes a collection of Aids-To-Daily Living (ADL) products in one convenient package. Minimize dependence on others with these essential items to assist with bathing, dressing and other daily living activities. A stocking aid is part of this kit, which is ideal for people recovering from hip, knee or back surgeries. Included is a 26&quot; reacher, a contoured sponge, one formed sock aid, an 18&quot; plastic shoehorn and a 24&quot; dressing stick, all of which help in the recovery process. All items, like the included sock assist tool, help people avoid the need to need to bend at the hip, giving freedom to people with a limited range of motion. You can grab items in hard to reach places, remove and put on socks and shoes and make getting ready for the day or for bed easier. Turn to the 26&quot; Reacher as part of a hip kit that helps make you more mobile."
"MEDca Pop-Up Weekly Pill Organizer, Single Box and 4  ...",$8.99,5.0/5.0,https://www.walmart.com/ip/MEDca-Pop-Up-Weekly-Pill-Organizer-Single-Box-and-4-Daily-Compartments/324168322,"<p> <b>Why MEDca Weekly Pill Organizer is a must buy medicine accessory?</b> </p>  <p> <b>Best and Most Convenient</b> </p>  <p> MEDca brings for you the most convenient weekly pill organizer. It allows you to set your morning and night pills for a week without needing to track manually. If you are in a long term medication then this is a perfect accessory for you. Double lock compartments to keep spills and contamination from occurring. </p>  <p> <b>Optimal Design</b> </p>  <p> This pill organizer has everything to make it an optimal choice. It consists of one large holder with 7 individual day marked pill organizer for every day of the week. with separate opening lids for every compartment. The lids are designed translucent so that you can check your regularity without even opening them. Each lid has the first letter of a week-day with am and pm label. Lightweight and small size makes it perfect for long journey. </p>  <p> <b>Attractive, Odorless and Long Lasting</b> </p>  <p> What makes</p>"
"Apothecary EZY Dose  Cut n' Crush, 1 ea",$7.33,5.0/5.0,https://www.walmart.com/ip/Apothecary-EZY-Dose-Cut-n-Crush-1-ea/199407746,<p>Make taking your medications easy and convenient with the Ezy Dose Ultra Fine Cut N' Crush. The removable pill cutter has a sharp double-sided blade that effortlessly cuts tablets in half for easier swallowing. Its new flexible &quot;arms&quot; with ridges cut larger tablets than other models and hold any size tablet steady while it's in use. This Ezy Dose pill cutter's serrated disks grind pills up so they can be mixed with food or beverages. A built-in container allows your to store medications or vitamins. This tablet pill cutter easily converts to a drinking cup by simply sliding out the tablet section. Use the extra cover provided to cap it off. It cuts pill exactly in half for precision dosing. The stainless steel blade is exceptionally strong and immune to rust to have a longer service life. Please note that enteric-coated tablets are intended to be swallowed whole and should never be split or crushed before taking.</p>
Seven Day 21 Slots Pill Medicine Container Case Box   ...,$6.20,0.0/5.0,https://www.walmart.com/ip/Seven-Day-21-Slots-Pill-Medicine-Container-Case-Box-Weekly-Storage-Organizer/119859225,"Take the guess-work out of whether or not you took your medication with this Seven Day 21-Slots Pill Medicine Container Box. It's made of sturdy, lightweight plastic and features color-coding for the morning, noon and evening pills. This medicine storage container has easy-to-use lift-and-lock tops in transparent colors that let you view the contents without the need for opening them first. The portable, pocket-size design makes it simple to pack up and take with you whenever you are away from home. This Seven Day 21-Slots Pill Medicine Container Box dismantles for easy cleaning.  <br /> <p></p> <p></p>"
"Carex 32"" Metal Reacher Grabber",$7.03,4.2/5.0,https://www.walmart.com/ip/Carex-32-Metal-Reacher-Grabber/10105202,"This Carex 32&quot; Metal Reacher grabber helps users with weakened strength to grasp items from hard-to-reach places in and around their homes. With magnetic tips, this folding reacher can aid in lifting small objects. Measuring 32&quot; in length, this grabber is suitable for use by virtually anyone. Made from primarily metal, it is sturdy and durable. The convenient size also allows this folding reacher to easily be stored in your home when not in use. This grabber can be used for doorknobs, keys, lamps, switches and much more."
Gripper Reacher Grabber Tool For Rheumatoid Arthriti  ...,$21.97,5.0/5.0,https://www.walmart.com/ip/Gripper-Reacher-Grabber-Tool-Rheumatoid-Arthritis-Pain-Relief-Pick-Up-Gripper-Best-Reachers-Grabbers-Mobility-Aids-Disabled-Elderly-2-Pack-Set/194594579,"The Gripper Reacher Grabber Tool is the best assist device on the market for people who need a little extra help reaching items. This two-pack set helps you equip different areas so that they are on hand when you need a hand. Ideal for the home, your car, shopping and more, they help you reach just about anything. This gripper tool helps you safely pick up things you don't want to handle, can't reach easily or are unable to grasp due to illness or injury. Use it indoors or outdoors, at work, at home or when you are out and about. Pick up everything from broken glass to a brick without painful bending or on unsafe ladders or stools. This reacher tool extends your reach a full 32&quot;, making it ideal for grabbing objects in hard-to-reach places like on the floor, behind furniture, under beds or on high shelves. This extension tool is good for a wide range of applications."
Ezy Dose AM/PM Travel Pill Pods Pill Planner,$5.99,4.8/5.0,https://www.walmart.com/ip/Ezy-Dose-AM-PM-Travel-Pill-Pods-Pill-Planner/33056563,"Keep your daily medication intake on schedule with the Ezy Dose pill planner. This convenient item offers a handy way to remember when it is time to take your pills. The AM/PM medication planner has individual pods that are clearly marked. The design of the contoured compartments makes it simple to remove the tablets. This daily pill planner gets you ready for the week. With its handy design, it is excellent for taking with you or keeping it at home. This dispenser is ideal when you need a reminder to take prescribed medications or vitamins at the correct time each day."
Hearing Amplifiers Set with New Digital Technology -  ...,$19.99,3.0/5.0,https://www.walmart.com/ip/Hearing-Amplifiers-Set-New-Digital-Technology-Almost-Invisible-Design-Rechargeable-USB-Dock-Personal-Pair-Sound-Amplifier-Adjustable-Volume-Tone-Cont/770893446,"Hear more clearly and crisply with the NewEAR EAR Hearing Sound Amplifier. Each kit comes with a hard storage case, two earbuds and cleaning brushes. There are also extra ear pieces and batteries in the ITC (pair) EAR sound amplifier pack. Designed to look more discreet, each piece has a natural tone and fits inside the ear canal. The volume of each hearing amplifier can be adjusted to a custom level. Sounds will be more defined while background noises and disturbances are filtered out. This medical instrument is designed to be long-lasting and comfortable. Use the pair as a main hearing aid or as a back-up solution. With the convenient storage box, it's easier to keep the devices clean and they can be efficiently transported when traveling. Two different-sized covers are provided so the user can find the best fit. Have a conversation more easily when you try the NewEAR EAR Hearing Sound Amplifier set."
(2 Pack) As Seen On TV! Gopher II Deluxe Pick Up & R  ...,$9.88 - $19.17,3.9/5.0,https://www.walmart.com/ip/2-Pack-As-Seen-On-TV-Gopher-II-Deluxe-Pick-Up-Reaching-Tool/977867921,"Make life easier with the Gopher II Deluxe Pick Up and Reaching Tool. This indispensable household helper simplifies the process of reaching hard-to-get items without bending, climbing, or straining. With the Gopher II reacher and grabber pick up tool, you can pick up high or low without effort or exertion. The simple-to-use design features a comfortable handle with large trigger that activates two suction-cupped gripping &quot;fingers&quot; when squeezed. The device expands easily, extending your reach by nearly 3' for effortless use with high shelves, low cabinets and more. The newly improved design features a rotating head that makes it even easier to access tight spaces. The rugged design is built to withstand regular use in indoor and outdoor settings. The reacher grabber pick stick folds down into a compact size for effortless storage when not in use."
"(2 Pack) Ettore Products 49036 36"" Grip' N Grab",$16.91 - $33.79,4.6/5.0,https://www.walmart.com/ip/2-Pack-Ettore-Products-49036-36-Grip-N-Grab/858316545,"Make picking things up easier when you use this handheld Ettore Products 49036 36&quot; Grip' N Grab. A slim stick profile makes it easy to reach in between the wall and furniture as well as other difficult to maneuver areas. The Grip 'N Grab tool features rubberized jaws that help keep hold of objects without slippage. It can even retrieve small items like coins, pills or pens. Turn the head of this Ettore Grip 'N Grab manually to adjust for an individual need so it can fit well or to improve visual acuity. Extend your reach by 3' safely and reduce the need for ladders or bending, which could risk injury for people with limited mobility. The shaft is rust-proof so it can even be used in water without damage. Use the Ettore Products 49036 36&quot; Grip' N Grab around the house while watching television, in the kitchen or out in the yard while gardening and limit the need for bending over."
Apex 7-Day MediPlanner Pill Organizer,$7.99,4.4/5.0,https://www.walmart.com/ip/Apex-7-Day-MediPlanner-Pill-Organizer/14089470,"The Apex 7-Day MediPlanner provides a useful system for holding and organizing your pills or vitamins. It helps manage a weekly four-times-per-day medication regimen. Each compartment in the Apex MediPlanner is labeled with Morn, Noon, Eve and Bed for each day of the week for easier and safer dosing. The four-compartment design and easy snap lids securely hold pills and keep them safe while within a drawer or on your counter. This product is ideal for taking with you when you travel, or for setting up elderly folks so they remember which pills to take and when. The bottoms of each compartment are contoured to make it easier for you to get the pills out. Their translucent tops allow you to see what's inside without having to open up the lids."
Pill Organizer Medium 7 Day,$2.95,5.0/5.0,https://www.walmart.com/ip/Pill-Organizer-Medium-7-Day/46108695,"<ul>  <li>Classic 7-day design helps you remember daily medications</li>  <li>See-through plastic lets you see if today's pills have been taken without opening the lid</li>  <li>Each compartment holds 11 aspirin tablets</li>  <li>Durable, translucent plastic</li>  <li>Easy-open lids</li> </ul>"
"Ezy Dose Pill Planner, 1.0 CT",$4.78,4.3/5.0,https://www.walmart.com/ip/Ezy-Dose-Pill-Planner-1-0-CT/10996835,"<p>Ezy Dose Pill Planner. It is the leader in innovative, easy-to-use medication management products. It has large push buttons that easily pop open each compartment for morning and evening pill organization. Its push buttons are excellent for those with dexterity or hand sensitivity issues.</p>"
Digital Hearing Amplifier - (Pair of 2) Personal Hea  ...,$39.99,1.0/5.0,https://www.walmart.com/ip/Digital-Hearing-Amplifier-Pair-2-Personal-Hearing-Enhancement-Sound-Amplifier-Rechargeable-Digital-Hearing-Amplifier-All-Day-Battery-Life-Modern-Blue/173810948,"<p> <b>Have You Been Searching For A Rechargeable High Quality Behind The Ear Digital Hearing Amplifier? </b> <br /><br /> NewEar would like to share this amazing news with you. The <b>MEDca</b> rechargeable hearing amplifier is the most popular behind the ear sound amplification device for speech frequencies of the human voice with its complete background noise reduction and cancellation technology. Intelligently designed, the <b>MEDca</b> BTE digital hearing amplifier is compact, lightweight, discreet and durable in design making this the the ideal hearing solution for you to instantly experience higher quality sound the way it is intended. <br /><br /> With so many digital advancements today - you will want the latest technology when it comes to your hearing for the most crystal clear sounds. Our digital hearing amplifiers are practically invisible and very light weight for a remarkable industry leading standards. </p>  <p><b>The Perfect Easy Charge &amp; Go Battery Designer to Last All Day On</b></p>"
HealthSmart Folding Magnetic Tip Reacher Grabber for  ...,$9.99,3.4/5.0,https://www.walmart.com/ip/HealthSmart-Folding-Magnetic-Tip-Reacher-Grabber-Elderly-Disabled-32-Inch-Aluminum-Lightweight-Trash-Grabber-Garden-Nabber-Litter-Picker-Arm-Extension/36782329,"The HealthSmart 32 Aluminum Reacher Grabber with Magnetic Tip helps you to get things that are out of reach. It extends a full 32&quot;. Easily retrieve items from the top shelf or that have fallen behind the furniture. This folding reacher does the hard work by securely gripping the out-of-reach object, saving your back in the process. The aluminum frame and plastic handle and jaw ensure that it is not only lightweight, but sturdy as well. It even has a magnetic tip for picking up metal objects, such as screws or paper clips. This lightweight reacher has a comfortable, slip-resistant, ergonomically contoured handle. It's well-suited for people with back issues and can help them pick up shoes, a piece of paper, clothing or other items off the floor with minimal bending."
"RMS Sock Aid, Sock Puller, Stocking Aid, Stocking Do  ...",$9.95,4.8/5.0,https://www.walmart.com/ip/RMS-Sock-Aid-Sock-Puller-Stocking-Aid-Stocking-Donner-with-Foam-Handles-Made-in-USA-Limited-Lifetime-Warranty/134106880,"<p>The RMS Deluxe Sock Aid with Foam Handles is a convenient tool to assist with pulling on socks or stockings. It's an ideal aid to suit a variety of individuals. This RMS sock aid was designed carefully by healthcare professionals and manufactured in the USA to meet high-quality standards. It features comfortable foam handles and a flexible plastic shell. The slip-resistant pad and cords on this daily living aid can be cut to adjust the length, for a custom experience as well as convenience and ease of use. Your satisfaction is 100 percent guaranteed by the manufacturer. It's designed for use by disabled or elderly persons who have difficulty straining or reaching. Make the simple daily task of putting on socks quicker and more efficient with the RMS Deluxe Sock Aid.</p>"
"30"" Pick up Tool Aluminum Grabber Reacher W Pistol G  ...",$8.99,0.0/5.0,https://www.walmart.com/ip/30-Pick-up-Tool-Aluminum-Grabber-Reacher-W-Pistol-Grip-and-Magnetic-Magnet-Tip/510099077,Easily pick up items with this Aluminum Reacher Grabber with Pistol Grip and Magnetic Magnet Tip. It features a rotating head for hard-to-reach areas. This pick up tool can help you retrieve items without bending or stretching. It also has jaws that open wide for holding larger objects.
Digital Hearing Amplifiers - Rechargeable BTE Person  ...,$42.73,3.1/5.0,https://www.walmart.com/ip/Digital-Hearing-Amplifiers-Rechargeable-BTE-Personal-Sound-Amplifier-Pair-USB-Dock-Premium-Gold-Behind-Ear-Sound-Amplification-NewEar/772347670,
EEEKit Foldable Long Reaching Pick Up Tool Claw Grip  ...,$7.97,3.1/5.0,https://www.walmart.com/ip/EEEKit-Foldable-Long-Reaching-Pick-Up-Tool-Claw-Gripper-Grabber-Helping-Hand-Kitchen-Home-Tool/110636174,"Great for assisting in picking up trash, getting into tight spaces, reaching high areas, picking up broken glass, and so many other uses. <br /> <li><b>Product Features</b></li> <li>Unique trigger-action design, easy to manipulate.</li> <li>Ultra lightweight aluminum alloy body, sturdy and durable.</li> <li>The soft suckers, you can pick up many kinds of things, even those that are hard to get your hands.</li> <li>Collapsible body hole on the handle ensures easy storage and transport.</li> <li>Turn the on-off switch on the handle, object can be kept being held or released.</li> <li>Please note this Gripper can not be used for picking up HEAVY article!</li> <li><b>Specification</b></li> <li>Device Type: Foldable Pick Up Tool Grabber Reacher Gripper</li> <li>Material: Aluminum alloy and plastic handle</li> <li>Size unfolded: 80cm / 31.5 inch</li> <li>Size folded: 40cm / 15.7 inch</li> <li>Weight: 7.4 oz / 210g</li> <li><b>Package Includes: 1 x Foldable Pick Up Tool Grabber Reacher Gripper.</b></li>"
Reaching Aid 32 Inch,$7.33,4.4/5.0,https://www.walmart.com/ip/Reaching-Aid-32-Inch/32427526,"The HealthSmart 32 Aluminum Reacher Grabber with Magnetic Tip makes it simple to pick up items off the floor or get them down from a shelf. It features a slip-resistant ergonomic contoured handle for comfort during use. This extend grabber allows you to get to hard t reach places with ease, whether something is too high or low. It has an aluminum frame and plastic handle with jaw to ensure that it's not only lightweight but sturdy. This device will extend your reach a full 32&quot;. This aluminum grabber eliminates excessive bending. It does the hard work by securely gripping the out-of-reach object, saving your back in the process. This grabber is simple to operate. It has a magnetic tip for picking up light metal objects like screws or paper clips. The 2.5&quot; jaw opening features interlocking sections for a secure grip on just about any object."
Ezy Dose Weekly / Push-Button 1 Medtime Planner,$6.68,4.0/5.0,https://www.walmart.com/ip/Ezy-Dose-Weekly-Push-Button-1-Medtime-Planner/10996834,"The four times a day Ezy Dose Weekly Push-Button Medtime Planner offers 28 compartments so you have plenty of room to organize your medicines. With this convenient device, you can ensure that you take your medication or vitamins in a timely fashion every day. The upgraded push-button mechanism and grip bottom offer a no-fuss, easy way to access daily medications without having to use two hands or excess pressure, making this an ideal choice for those with dexterity issues or sensitive hands. The weekly planner's extra-large compartments hold up to 30 pills, meaning you will be able to house an ample amount of medicine or vitamins. The Ezy Dose Weekly Push-Button Medtime Planner offers see-through covers so you know what is stored in each compartment."
2 Round 7 Day Pill Box Medicine Organizer  Daily Wee  ...,$5.52,2.8/5.0,https://www.walmart.com/ip/2-Round-7-Day-Pill-Box-Medicine-Organizer-Daily-Weekly-Medication-Holder-Travel/199344006,"Remember to take your medicine, vitamins and supplements with this Daily Pill Box for Weekly Medication. It's the smart way to stay organized and on top of your medications, vitamins or supplements. Every pill case has seven individual compartments, one for each day of the week. Each pack contains two cases, so you can use them to separate vitamins and medicine or fill them both for extended travel. The cases are small and compact, so they fit easily in purses, backpacks, cosmetic bags and carry-ons. The colors vary, so the color shown may not be the color received. Pill organizers also make a useful gift."
"MEDca Weekly Pill Organizer, Four Times-a-Day, 1 Dis  ...",$8.99,0.0/5.0,https://www.walmart.com/ip/MEDca-Weekly-Pill-Organizer-Four-Times-a-Day-1-Dispenser-with-Stackable-AM-PM-Compartments/788857921,"<p> <b> Why is MEDca weekly pill organizer box a must have medicine accessory? </b> </p>  <p> <b>Gilt-edge Pill box</b> </p>  <p> Do you often forget and skip your medication? Are you fed up of dealing with separate bottles for each pill? </p>  <p> Now say goodbye to the inconvenient pill bottles because MEDca has brought the new revolutionary pill organizer. This unique pill case allows you to store all your medicines in a single dispenser, without any fear of mixing them up. With this weekly pill organizer, you'll not forget or skip even a single dose. </p>  <p> <b>Best Design</b> </p>  <p> Our pill box has seven trays for each weekday and each tray has four compartments specially designed for four doses a day. It has been constructed to eliminate confusion that many seniors and elder persons often encounter while managing their medicines. In fact, it's a great medication reminder for all ages. </p>  <p> <b>Safe and Convenient</b> </p>  <p> Our pill organizer is FDA approved and totally sa</p>"
Daily Pill Box AM PM Organizer Case Medicine Storage  ...,$5.49,2.2/5.0,https://www.walmart.com/ip/Daily-Pill-Box-AM-PM-Organizer-Case-Medicine-Storage-Vitamin-Tablet-Holder-New/174088095,This Daily Pill Box Medicine Storage is a handy item. It's clearly marked with every day of the week. This pill box organizer is transparent to see the contents inside. Each compartment snaps easily to keep everything safe inside. This AM PM pill box is also suitable for holding your vitamins and supplements. It makes a nice container for small beads and other jewelry as well.
Vigilant Sports Style 125dB Personal Alarm with Neck  ...,$19.99,0.0/5.0,https://www.walmart.com/ip/Vigilant-Sports-Style-125dB-Personal-Alarm-with-Necklace-Lanyard-and-Easy-One-Touch-Activation-PPS-20BL/142171866,
"Flents Ezy Dose Pill Container with Snap-Shut Lid, 2  ...",$5.02,4.5/5.0,https://www.walmart.com/ip/Flents-Ezy-Dose-Pill-Container-with-Snap-Shut-Lid-2-count/54049510,"Easily maintain all of your medication in a safe and quickly accessed storage unit with this Ezy Dose Pill Container. It allows you to carry your tablets in your pocket or purse so you can stay on schedule. This Ezy Dose pillbox can be used for prescribed medication or vitamins. It is equipped with a secure snap-shut lid which safely contains your capsules without falling out. Each unit is designed to hold a single medication. The pieces are each different colors, which makes it easy to remember which one is for nighttime and which one is for the morning. You can store multiple doses of each pill for use when leaving town for a few days. The product comes in assorted random colors. It's made of plastic to be lightweight and tough. Its compact design and unlabeled exterior makes it more discreet to carry"
"Ezy Dose Medtime Easy Fill Organizer, XL, 28 Compart  ...",$6.00,0.0/5.0,https://www.walmart.com/ip/Ezy-Dose-Medtime-Easy-Fill-Organizer-XL-28-Compartments-1-Ct/100720321,"Keep track of your daily prescription pill or vitamin intake with this Ezy Dose organizer. It features a total of 28 compartments in four rows. The rows are color coordinated so you can safely keep track of the dosages. Each column is designated for one day of the week, from Sunday to Monday. This medication organizer's compartments are labeled for morning, noon, evening and bedtime. Rounded bottoms make it easy for you to get the pills out of the unit."
Universal Pill Cutter,$7.99,0.0/5.0,https://www.walmart.com/ip/Universal-Pill-Cutter/46074549,"Accurately split any pill! This amazing universal pill cutter includes 12 interchangeable trays to cut pills of all shapes and sizes accurately. Simply add the correct tray, place pill in cutter tray, and press down. Blade is shielded for safety. 3 x 1 x &quot; (9 x 2.5 x 2cm)."
2 Packs Am Pm 7 Day Pill Box Organizer Medicine Tabl  ...,$8.34,3.3/5.0,https://www.walmart.com/ip/2-Packs-Am-Pm-7-Day-Pill-Box-Organizer-Medicine-Tablet-Daily-Vitamin-Case-Holder/151662049,"The 7-Day Pill Box Organizer makes it easier for you to keep track of your medications. It's sorted into two rows, so you can set yourself up for day and night doses. Each cell is labeled with the appropriate day of the week. This travel pill case is strong enough to take with you when you travel. The compartments snap shut to prevent them from coming open and spilling. The translucent design lets you see what's inside."
