Full Leg Cast Protector SEAL-TIGHT® Polyvinyl 32 Inc  ...,$9.48,4.8/5.0,https://www.walmart.com/ip/Full-Leg-Cast-Protector-SEAL-TIGHT-Polyvinyl-32-Inch/15249936,"Easily keep your injury covered using the SealTight Adult Leg Freedom Cast Bandage Protector Its can be used for therapeutic care, in the shower or while bathing This home health care product provides a waterproof seal over a cast or bandage You can reuse it once you have finished with it or you can throw it away Its easy to apply and is made from durable materials This item is a musthave for someone that has been recently injured",Walmart #  004093304
Drive Medical Bariatric Heavy Duty Bath & Shower Cha  ...,$57.99 - $67.48,4.5/5.0,https://www.walmart.com/ip/Drive-Medical-Bariatric-Heavy-Duty-Bath-Shower-Chair-with-Backrest/17284712,"With a 500pound weight capacity, this bariatric bath bench from Drive Medical is strong and sturdy A cross brace attached with aircraft style rivets provides dependable strength The blow molding on the back and seat are contoured to provide extra comfort Drainage holes in the seat reduce slipping, while adjustable height legs ensure a proper fit The aluminum frame is lightweight, durable and corrosion proof",Walmart #  550425414
"Safe-er-Grip 24"" Bath & Shower Safety Handle",$18.47,4.2/5.0,https://www.walmart.com/ip/Safe-er-Grip-24-Bath-Shower-Safety-Handle/16199932,"The SafeerGrip Bathtub &amp; Shower Handle is the perfect bath safety item for anyone who needs extra confidence and assist to balance themselves getting in or out of the tub or shower, but who does not necessarily need to use their full body weight to pull themselves up that a traditional screw in the wall permanent grab bar provides The powerful suction cup design of this bar allows the user to enter and exit a wet and slippery tub or shower safely and with confidence while also providing flexibility of position and placement as attachment and removal is extremely easy with no tools required",Walmart #  552282218
"Safe-er-Grip 17"" Bath & Shower Safety Handle",$10.15,4.3/5.0,https://www.walmart.com/ip/Safe-er-Grip-17-Bath-Shower-Safety-Handle/10848474,"Add safety to your bathroom with this SafeErGrip Bathtub and Shower Assist Bar It provides you with the extra stability you need while getting in and out of the tub Crafted in sturdy white plastic, it is durable and an ideal addition to any restroom It is small and portable so you can take it with you while you travel With flipup effortless release tabs and a suction cup design, it offers simple and quick installation It also removes easily so you can relocate it as needed This shower safety bar has a textured rubber for extra grip and is 165&quot; in length",Walmart #  552651593
"Equate Male Urinal, 32 Oz",$5.92,4.4/5.0,https://www.walmart.com/ip/Equate-Male-Urinal-32-Oz/14179134,"Equate Male Urinal is designed to prevent spills and odors with an attached snapon lid It features a sturdy grip for easy handling and can be used in several positions This urinal is lightweight, durable and easy to clean It is translucent and graduated on the side for accurate measurement, with a volume capacity of up to 1000 cc The tilted neck ensures the content is secure even if the urinal is kept horizontally Ideal for hospitals or the elderly at home, this Equate Male Urinal is a useful medical accessory to have/p Making the right health decisions can be challenging With a complete range of products and simple solutions, Equate allows you to take care of your family with confidence/p  /",Walmart #  568062380
"Medline Bath Chair with Back, Gray",$33.21,4.4/5.0,https://www.walmart.com/ip/Medline-Bath-Chair-with-Back-Gray/7983654,"Upgrade your bathroom with the Medline Bath Chair with Back It is designed to assist individuals who have difficulty sitting in a standard tub or standing in the shower It provides easy access and maneuverability when bathing, making it ideal for those who have limited back strength or balance Nonslip, rubber feet resist slipping on the bathtub or shower floor while the durable aluminum frame resists corrosion The legs of the Medline bath bench are heightadjustable in 1&quot; increments for a proper fit A highdensity polyethylene and curved seat design ensure maximum comfort and stability This bench also features builtin hand grip and toolfree assembly",Walmart #  552290895
Medline Height Adjustable Transfer Bench with Backre  ...,$86.09,4.6/5.0,https://www.walmart.com/ip/Medline-Height-Adjustable-Transfer-Bench-with-Backrest-Tool-Free-Assembly/7983649,"Limited mobility can make bathing difficult for both patients and caregivers, but the Medline Transfer Bench with Back makes it less of an onerous task for both parties This item is ideal for those who are at risk for falls: the user can sit down on the outside of the bathtub, swing their legs over the tub wall and enter the tub by grasping the armrest and sliding across the plastic transfer bench The legs and backrest are heightadjustable to fit different tubs and for added stability and comfort This adjustable transfer bench features a strong anodized aluminum frame for sturdy support of up to 300 lbs Suction cups on two of the legs offer balance and support Nonskid, nonmarring rubber tips protect the tub and also prevent slips Its not recommended for tubs with glass doors Extra tools arent required for assembling the Medline Transfer Bench with Back",Walmart #  552290898
"Medline Knurled Chrome Grab Bar, 18""",$12.33,4.5/5.0,https://www.walmart.com/ip/Medline-Knurled-Chrome-Grab-Bar-18/30495046,"Upgrade your home with the Medline Knurled Chrome Grab Bar Recommended for tackling mobility difficulties, it can be set at different angles in the bathroom or kitchen to help prevent injuries from slips and falls This 18&quot; grab bar can also be used along stairways or in the laundry room for additional security Easy to grasp, even when wet, it has a weight capacity of 250 lbs Try combining Medline grab bars with elevated toilet seats or transfer benches for additional stability",Walmart #  553962899
Carex 3-in-1 Folding Commode - Portable Toilet For A  ...,$49.30,3.8/5.0,https://www.walmart.com/ip/Carex-3-in-1-Folding-Commode-Portable-Toilet-For-Adults-and-Bedside-Commode-Chair/21128274,"This Carex Deluxe Folding Commode is a handy piece of equipment for a disabled or elderly individual It makes many bathroom functions easier The portable commode comes with a support frame that folds easily, so it can be transported or tucked out of the way The bucket can be removed so you can use the seat over your existing toilet The Carex commode has an adjustable height, and there is a minimal toolfree assembly This elongated seat commode has hand grips, a splash guard with lid, a paper holder and a liner The grips help an individual rise up and down off the toilet accessory, and the splash guard prevents you from getting wet It folds up for easy transport /p",Walmart #  551293421
"Medline Knurled Chrome Grab Bar, 12""",$14.99,5.0/5.0,https://www.walmart.com/ip/Medline-Knurled-Chrome-Grab-Bar-12/7983651,"Improve the safety around your home with the Medline Knurled Chrome Grab Bar Its easy to grip, even in wet bathing areas Use these bars in the kitchen, along stairways or in your laundry room for additional fall prevention",Walmart #  553962915
Drive Medical Adjustable Height Bathtub Grab Bar Saf  ...,$32.84,4.7/5.0,https://www.walmart.com/ip/Drive-Medical-Adjustable-Height-Bathtub-Grab-Bar-Safety-Rail/17351501,This Adjustable Height Bathtub Grab Bar Safety Rail by Drive Medical was designed to fit just about any style of bathtub The attractive white powder coated steel frame is durable and aesthetically pleasing The grip bar adjusts from 14&quot; to 17&quot; allows you to find the perfect height for your needs The angle of the grab bar is parallel to the shower wall The adjustable width clamp attaches by turning the locking mechanism which tightens the rubber pads on all bath tub contact points The rubber pads prevents scratching of the tubs surface and ensure a secure fit The Bathtub Grab Bar Safety Rail is easy to install without needing tools Please note this safety rail is not for use on fiberglass tubs,Walmart #  550425380
"DMI Waterproof Cast Cover for Shower, Long Leg Cast   ...",$17.67,4.7/5.0,https://www.walmart.com/ip/DMI-Waterproof-Cast-Cover-for-Shower-Long-Leg-Cast-Protector-Adult-42-Inches-Clear/36781098,"This convenient waterproof vinyl leg cast protector will keep your cast or bandage from getting wet in the shower much better than using plastic bags It forms a watertight seal at the top, keeping water from getting in That means you can shower as usual while recovering from an injury The DMI Cast Protector is made from durable abrasionresistant vinyl and can be reused again and again It measures 42 inches high The plastic ring at the top is 8 inches in diameter and contains a nonlatex rubber diaphragm that stretches to make a watertight seal over your leg",Walmart #  552693522
Carex Raised Toilet Seat With Handles - For Standard  ...,$43.01,4.3/5.0,https://www.walmart.com/ip/Carex-Raised-Toilet-Seat-Handles-Standard-Elongated-Toilets-Adds-3-5-Inches-Toilet-Height-Toilet-Seat-Riser-Handicap-Seniors/17215628,"The Carex Elevated Raised Toilet Seat With Arms elevates your existing toilet seat by 35&quot; for ease of use for people who need a little extra height Whether its a result of an injury, infirmity or age, this raised seat provides additional stability, safety and comfort This Carex elevated toilet seat fits securely under your existing toilet seat It features sturdy, padded handles that are easy to clean This elongated toilet seat fits most elongated toilets With a weight capacity of up to 250 lbs, this durable seat provides peace of mind to users and their family If youre recovering from a surgery or an injury that impairs your mobility, this seat makes it easier to navigate your daily life If youre having difficulty standing or sitting as a result of age or other infirmities, this raised seat and useful handles help keep you independent longer",Walmart #  4020390
"Essential Medical Supply Toilet Seat Riser, Standard",$26.94 - $28.11,4.5/5.0,https://www.walmart.com/ip/Essential-Medical-Supply-Toilet-Seat-Riser-Standard/35321522,This Toilet Seat Riser for Elongated Size Bowl makes it easy for individuals to use the bathroom It includes all the screws and wing nuts for easy installation This toilet seat raiser gives users a 35&quot; lift It is ideal for people who are tall or have mobility issues This riser is designed to accommodate weights up to 300 lbs It sets up underneath the toilet seat and is compatible with an elongated bowl,Walmart #  570564664
