"MEDca Pop-Up Weekly Pill Organizer, Single Box and 4  ...",$8.99,5.0/5.0,https://www.walmart.com/ip/MEDca-Pop-Up-Weekly-Pill-Organizer-Single-Box-and-4-Daily-Compartments/324168322,"<p> <b>Why MEDca Weekly Pill Organizer is a must buy medicine accessory?</b> </p>  <p> <b>Best and Most Convenient</b> </p>  <p> MEDca brings for you the most convenient weekly pill organizer. It allows you to set your morning and night pills for a week without needing to track manually. If you are in a long term medication then this is a perfect accessory for you. Double lock compartments to keep spills and contamination from occurring. </p>  <p> <b>Optimal Design</b> </p>  <p> This pill organizer has everything to make it an optimal choice. It consists of one large holder with 7 individual day marked pill organizer for every day of the week. with separate opening lids for every compartment. The lids are designed translucent so that you can check your regularity without even opening them. Each lid has the first letter of a week-day with am and pm label. Lightweight and small size makes it perfect for long journey. </p>  <p> <b>Attractive, Odorless and Long Lasting</b> </p>  <p> What makes</p>",It is easy to take one tube out for the day and then we know that we have taken all our pills for the day.  Also it fits in my purse to take with me when we eat out.  Wish they sold them in the store.
"Apothecary EZY Dose  Cut n' Crush, 1 ea",$7.33,5.0/5.0,https://www.walmart.com/ip/Apothecary-EZY-Dose-Cut-n-Crush-1-ea/199407746,<p>Make taking your medications easy and convenient with the Ezy Dose Ultra Fine Cut N' Crush. The removable pill cutter has a sharp double-sided blade that effortlessly cuts tablets in half for easier swallowing. Its new flexible &quot;arms&quot; with ridges cut larger tablets than other models and hold any size tablet steady while it's in use. This Ezy Dose pill cutter's serrated disks grind pills up so they can be mixed with food or beverages. A built-in container allows your to store medications or vitamins. This tablet pill cutter easily converts to a drinking cup by simply sliding out the tablet section. Use the extra cover provided to cap it off. It cuts pill exactly in half for precision dosing. The stainless steel blade is exceptionally strong and immune to rust to have a longer service life. Please note that enteric-coated tablets are intended to be swallowed whole and should never be split or crushed before taking.</p>,This is a great crusher due to serated edges inside pill crush compartment makes it easier to crush several pills at one time..(unlike others u have to crush a couple at a time.)This is a definite plus for us &we are also pleased it has a built in pill storage &splitter compartments.A truly great durable unit for anyone.
Ezy Dose AM/PM Travel Pill Pods Pill Planner,$5.99,4.8/5.0,https://www.walmart.com/ip/Ezy-Dose-AM-PM-Travel-Pill-Pods-Pill-Planner/33056563,"Keep your daily medication intake on schedule with the Ezy Dose pill planner. This convenient item offers a handy way to remember when it is time to take your pills. The AM/PM medication planner has individual pods that are clearly marked. The design of the contoured compartments makes it simple to remove the tablets. This daily pill planner gets you ready for the week. With its handy design, it is excellent for taking with you or keeping it at home. This dispenser is ideal when you need a reminder to take prescribed medications or vitamins at the correct time each day.","The pods in this planner are large enough to easily hold several pills and capsules. The only down side is that it doesn't have a lock to keep the grandchildren from opening them, so if you have little kids around, be sure to keep out of their reach."
31 Day Monthly Pill Organizer Tray with Daily Pop-Ou  ...,$9.95,4.4/5.0,https://www.walmart.com/ip/31-Day-Monthly-Pill-Organizer-Tray-with-Daily-Pop-Out-Pods/199531058,The 31 Day Monthly Pill Organizer Tray with Daily Pop-Out Pods helps you manage your monthly medications and vitamins. Each of the 31 day pill pods are easy to open helping those with limited strength and dexterity. Single day pods pop out of the tray allowing you to easily take one day's pills with you on-the-go. Simply push up from the bottom of the compartment and the daily pod will pop right out.,"the product is very well designed for people with complicated pill schedules. Also, with the removable pods, it allow you to have your daily meds on-hand (added bonus)."
Hearing Amplifiers Set with New Digital Technology -  ...,$19.99,3.0/5.0,https://www.walmart.com/ip/Hearing-Amplifiers-Set-New-Digital-Technology-Almost-Invisible-Design-Rechargeable-USB-Dock-Personal-Pair-Sound-Amplifier-Adjustable-Volume-Tone-Cont/770893446,"Hear more clearly and crisply with the NewEAR EAR Hearing Sound Amplifier. Each kit comes with a hard storage case, two earbuds and cleaning brushes. There are also extra ear pieces and batteries in the ITC (pair) EAR sound amplifier pack. Designed to look more discreet, each piece has a natural tone and fits inside the ear canal. The volume of each hearing amplifier can be adjusted to a custom level. Sounds will be more defined while background noises and disturbances are filtered out. This medical instrument is designed to be long-lasting and comfortable. Use the pair as a main hearing aid or as a back-up solution. With the convenient storage box, it's easier to keep the devices clean and they can be efficiently transported when traveling. Two different-sized covers are provided so the user can find the best fit. Have a conversation more easily when you try the NewEAR EAR Hearing Sound Amplifier set.","I like them so far that they have improved the hearing of TV and voice sounds. Only have had them for about one week, don't know how long the batteries last todate."
(2 Pack) As Seen On TV! Gopher II Deluxe Pick Up & R  ...,$9.88 - $19.17,3.9/5.0,https://www.walmart.com/ip/2-Pack-As-Seen-On-TV-Gopher-II-Deluxe-Pick-Up-Reaching-Tool/977867921,"Make life easier with the Gopher II Deluxe Pick Up and Reaching Tool. This indispensable household helper simplifies the process of reaching hard-to-get items without bending, climbing, or straining. With the Gopher II reacher and grabber pick up tool, you can pick up high or low without effort or exertion. The simple-to-use design features a comfortable handle with large trigger that activates two suction-cupped gripping &quot;fingers&quot; when squeezed. The device expands easily, extending your reach by nearly 3' for effortless use with high shelves, low cabinets and more. The newly improved design features a rotating head that makes it even easier to access tight spaces. The rugged design is built to withstand regular use in indoor and outdoor settings. The reacher grabber pick stick folds down into a compact size for effortless storage when not in use.","I literally can not live without my reachy stick. The only issue I have is the rubber cups coming off. So I unscrew them and Gorilla glue them. Other than that, I have no complaints. My last one broke due to neglect (son) and I was miserable without it.  I use it to pick up trash, throw pillows, can goods, anything that falls that I can't bend to pick up. I bought 2. Now I have 3. I leave one in the bathroom, kitchen and living room. Love this stick."
"(2 Pack) Ettore Products 49036 36"" Grip' N Grab",$16.91 - $33.79,4.6/5.0,https://www.walmart.com/ip/2-Pack-Ettore-Products-49036-36-Grip-N-Grab/858316545,"Make picking things up easier when you use this handheld Ettore Products 49036 36&quot; Grip' N Grab. A slim stick profile makes it easy to reach in between the wall and furniture as well as other difficult to maneuver areas. The Grip 'N Grab tool features rubberized jaws that help keep hold of objects without slippage. It can even retrieve small items like coins, pills or pens. Turn the head of this Ettore Grip 'N Grab manually to adjust for an individual need so it can fit well or to improve visual acuity. Extend your reach by 3' safely and reduce the need for ladders or bending, which could risk injury for people with limited mobility. The shaft is rust-proof so it can even be used in water without damage. Use the Ettore Products 49036 36&quot; Grip' N Grab around the house while watching television, in the kitchen or out in the yard while gardening and limit the need for bending over.","This is the best grab tool for picking things up especially if you cannot bend over or have some other disability. It is a bit more expensive than some of the other ones out there but it grabs more than the ones with the rubber circles on the ends, plus it is 36 inches so it has a long reach."
Apex 7-Day MediPlanner Pill Organizer,$7.99,4.4/5.0,https://www.walmart.com/ip/Apex-7-Day-MediPlanner-Pill-Organizer/14089470,"The Apex 7-Day MediPlanner provides a useful system for holding and organizing your pills or vitamins. It helps manage a weekly four-times-per-day medication regimen. Each compartment in the Apex MediPlanner is labeled with Morn, Noon, Eve and Bed for each day of the week for easier and safer dosing. The four-compartment design and easy snap lids securely hold pills and keep them safe while within a drawer or on your counter. This product is ideal for taking with you when you travel, or for setting up elderly folks so they remember which pills to take and when. The bottoms of each compartment are contoured to make it easier for you to get the pills out. Their translucent tops allow you to see what's inside without having to open up the lids.","I needed a replacement for my old case which didn't last too long because of the flimsy plastic hinges on the little doors. They break off and soon will not stay on the case.

I was pleasently surprised to find this was made of a much heavier plastic and a different configuration for the hinges. Only time will actually tell if they are better, but I think they will be.
I am now glad I bought two.

Also happliy surprised to see the ""Made in America"" signs all over it.

If you need a replacement or are a first time user. This is the one to buy.

Jake"
Pill Organizer Medium 7 Day,$2.95,5.0/5.0,https://www.walmart.com/ip/Pill-Organizer-Medium-7-Day/46108695,"<ul>  <li>Classic 7-day design helps you remember daily medications</li>  <li>See-through plastic lets you see if today's pills have been taken without opening the lid</li>  <li>Each compartment holds 11 aspirin tablets</li>  <li>Durable, translucent plastic</li>  <li>Easy-open lids</li> </ul>","This is very useful and convient! It is an excellent reminder tool: the letteres are easy to see and read, it is easy to see and use :)"
"Ezy Dose Pill Planner, 1.0 CT",$4.78,4.3/5.0,https://www.walmart.com/ip/Ezy-Dose-Pill-Planner-1-0-CT/10996835,"<p>Ezy Dose Pill Planner. It is the leader in innovative, easy-to-use medication management products. It has large push buttons that easily pop open each compartment for morning and evening pill organization. Its push buttons are excellent for those with dexterity or hand sensitivity issues.</p>","I've looked high and low for a reliable and secure pill organizer. I've literally looked in every drug store and website I could think of.  I was sick of using the dollar store brand because the lettering would wear off within a week. This one the lettering has stayed on because you use your finger to unlock the latch and it doesn't touch the rest of the plastic. This one has securely locking compartments that won't come open unless you want it to. It's pretty large, but it can easily fit many pills and supplements in it. It lays flat so it won't topple over or fall. It also has little non-skid circles on the bottom so it stays in place on the counter. Mine came in Blue/Orange coloring, but I've also seen Blue/Purple in other stores.  Highly recommended!"
Digital Hearing Amplifier - (Pair of 2) Personal Hea  ...,$39.99,1.0/5.0,https://www.walmart.com/ip/Digital-Hearing-Amplifier-Pair-2-Personal-Hearing-Enhancement-Sound-Amplifier-Rechargeable-Digital-Hearing-Amplifier-All-Day-Battery-Life-Modern-Blue/173810948,"<p> <b>Have You Been Searching For A Rechargeable High Quality Behind The Ear Digital Hearing Amplifier? </b> <br /><br /> NewEar would like to share this amazing news with you. The <b>MEDca</b> rechargeable hearing amplifier is the most popular behind the ear sound amplification device for speech frequencies of the human voice with its complete background noise reduction and cancellation technology. Intelligently designed, the <b>MEDca</b> BTE digital hearing amplifier is compact, lightweight, discreet and durable in design making this the the ideal hearing solution for you to instantly experience higher quality sound the way it is intended. <br /><br /> With so many digital advancements today - you will want the latest technology when it comes to your hearing for the most crystal clear sounds. Our digital hearing amplifiers are practically invisible and very light weight for a remarkable industry leading standards. </p>  <p><b>The Perfect Easy Charge &amp; Go Battery Designer to Last All Day On</b></p>",I ordered a pair and only received one. The customer service at The Savings Mart is terrible. The hearing aid also doesn't hold the charge for more than two hours. Terrible device.
HealthSmart Folding Magnetic Tip Reacher Grabber for  ...,$9.99,3.4/5.0,https://www.walmart.com/ip/HealthSmart-Folding-Magnetic-Tip-Reacher-Grabber-Elderly-Disabled-32-Inch-Aluminum-Lightweight-Trash-Grabber-Garden-Nabber-Litter-Picker-Arm-Extension/36782329,"The HealthSmart 32 Aluminum Reacher Grabber with Magnetic Tip helps you to get things that are out of reach. It extends a full 32&quot;. Easily retrieve items from the top shelf or that have fallen behind the furniture. This folding reacher does the hard work by securely gripping the out-of-reach object, saving your back in the process. The aluminum frame and plastic handle and jaw ensure that it is not only lightweight, but sturdy as well. It even has a magnetic tip for picking up metal objects, such as screws or paper clips. This lightweight reacher has a comfortable, slip-resistant, ergonomically contoured handle. It's well-suited for people with back issues and can help them pick up shoes, a piece of paper, clothing or other items off the floor with minimal bending.",Such a great deal on this grabber. I think I'm going to order one for my mom for a Christmas present.
"RMS Sock Aid, Sock Puller, Stocking Aid, Stocking Do  ...",$9.95,4.8/5.0,https://www.walmart.com/ip/RMS-Sock-Aid-Sock-Puller-Stocking-Aid-Stocking-Donner-with-Foam-Handles-Made-in-USA-Limited-Lifetime-Warranty/134106880,"<p>The RMS Deluxe Sock Aid with Foam Handles is a convenient tool to assist with pulling on socks or stockings. It's an ideal aid to suit a variety of individuals. This RMS sock aid was designed carefully by healthcare professionals and manufactured in the USA to meet high-quality standards. It features comfortable foam handles and a flexible plastic shell. The slip-resistant pad and cords on this daily living aid can be cut to adjust the length, for a custom experience as well as convenience and ease of use. Your satisfaction is 100 percent guaranteed by the manufacturer. It's designed for use by disabled or elderly persons who have difficulty straining or reaching. Make the simple daily task of putting on socks quicker and more efficient with the RMS Deluxe Sock Aid.</p>","I ordered one of these sock tools, then told a friend about it. They had ordered two of them and gave me one of them, so I cancelled my order. The vendor was very nice and quick to process the cancellation.
This is a great sock tool! The sock holder is more rigid, not floppy, and holds the sock wide open unlike other ones that I have used where the holder bends and collapses.  Also has ropes to pull the sock up, and not bands which tear after time. I totally recommend this sock aid!"
Digital Hearing Amplifiers - Rechargeable BTE Person  ...,$42.73,3.1/5.0,https://www.walmart.com/ip/Digital-Hearing-Amplifiers-Rechargeable-BTE-Personal-Sound-Amplifier-Pair-USB-Dock-Premium-Gold-Behind-Ear-Sound-Amplification-NewEar/772347670,,These are great. I had a pair that cost $2000 that did not work any better.
EEEKit Foldable Long Reaching Pick Up Tool Claw Grip  ...,$7.97,3.1/5.0,https://www.walmart.com/ip/EEEKit-Foldable-Long-Reaching-Pick-Up-Tool-Claw-Gripper-Grabber-Helping-Hand-Kitchen-Home-Tool/110636174,"Great for assisting in picking up trash, getting into tight spaces, reaching high areas, picking up broken glass, and so many other uses. <br /> <li><b>Product Features</b></li> <li>Unique trigger-action design, easy to manipulate.</li> <li>Ultra lightweight aluminum alloy body, sturdy and durable.</li> <li>The soft suckers, you can pick up many kinds of things, even those that are hard to get your hands.</li> <li>Collapsible body hole on the handle ensures easy storage and transport.</li> <li>Turn the on-off switch on the handle, object can be kept being held or released.</li> <li>Please note this Gripper can not be used for picking up HEAVY article!</li> <li><b>Specification</b></li> <li>Device Type: Foldable Pick Up Tool Grabber Reacher Gripper</li> <li>Material: Aluminum alloy and plastic handle</li> <li>Size unfolded: 80cm / 31.5 inch</li> <li>Size folded: 40cm / 15.7 inch</li> <li>Weight: 7.4 oz / 210g</li> <li><b>Package Includes: 1 x Foldable Pick Up Tool Grabber Reacher Gripper.</b></li>",This EEEKit Grabber really works well. A clock had fallen behind my washing machine and I could not get it out. I ordered the Grabber and it was out so quickly. This grabber has a lot of holding power. It folds up for storage and is very lightweight. I highly recommend.
Reaching Aid 32 Inch,$7.33,4.4/5.0,https://www.walmart.com/ip/Reaching-Aid-32-Inch/32427526,"The HealthSmart 32 Aluminum Reacher Grabber with Magnetic Tip makes it simple to pick up items off the floor or get them down from a shelf. It features a slip-resistant ergonomic contoured handle for comfort during use. This extend grabber allows you to get to hard t reach places with ease, whether something is too high or low. It has an aluminum frame and plastic handle with jaw to ensure that it's not only lightweight but sturdy. This device will extend your reach a full 32&quot;. This aluminum grabber eliminates excessive bending. It does the hard work by securely gripping the out-of-reach object, saving your back in the process. This grabber is simple to operate. It has a magnetic tip for picking up light metal objects like screws or paper clips. The 2.5&quot; jaw opening features interlocking sections for a secure grip on just about any object.",Now I bought one of these for my mother like 5 years ago. Only reason I had to buy another was because one of the dogs decided to eat a piece on it. The magnet needs to be glued in. It does come out easily. That's the only down fall. They last. The price is great.
Ezy Dose Weekly / Push-Button 1 Medtime Planner,$6.68,4.0/5.0,https://www.walmart.com/ip/Ezy-Dose-Weekly-Push-Button-1-Medtime-Planner/10996834,"The four times a day Ezy Dose Weekly Push-Button Medtime Planner offers 28 compartments so you have plenty of room to organize your medicines. With this convenient device, you can ensure that you take your medication or vitamins in a timely fashion every day. The upgraded push-button mechanism and grip bottom offer a no-fuss, easy way to access daily medications without having to use two hands or excess pressure, making this an ideal choice for those with dexterity issues or sensitive hands. The weekly planner's extra-large compartments hold up to 30 pills, meaning you will be able to house an ample amount of medicine or vitamins. The Ezy Dose Weekly Push-Button Medtime Planner offers see-through covers so you know what is stored in each compartment.","WM 001

I take a lot of pills, in my humble opion, some prescribed by my medical doctor some determined by me from my research in Ortho Molecular Medicine. This pill dispenser keeps me accurate in taking the pills that I'm suppose to take, when I'm suppose to take them. It is no secret that some pills are best taken at certain times of the day. Other pills work synergistically with others, for example Vitamin C works synergistically with Rutin. This dispenser lets me accomplish that fact each week when I routinely schedule my pills, i.e. refill the dispenser, a process that I had a healthcare service want anywhere from $30.00 per month $150.00. This dispenser paid for itself in one week! Of course, I still had to “package the pills correctly.

I highly recommend this product or one like it for anyone who takes more than one or two pills multiple times throughout the day. I've recommended it to several people/friends verbally.

Gunner February, 2013.
WM-OO1
Wc:171
JBJ 2/22/13"
2 Round 7 Day Pill Box Medicine Organizer  Daily Wee  ...,$5.52,2.8/5.0,https://www.walmart.com/ip/2-Round-7-Day-Pill-Box-Medicine-Organizer-Daily-Weekly-Medication-Holder-Travel/199344006,"Remember to take your medicine, vitamins and supplements with this Daily Pill Box for Weekly Medication. It's the smart way to stay organized and on top of your medications, vitamins or supplements. Every pill case has seven individual compartments, one for each day of the week. Each pack contains two cases, so you can use them to separate vitamins and medicine or fill them both for extended travel. The cases are small and compact, so they fit easily in purses, backpacks, cosmetic bags and carry-ons. The colors vary, so the color shown may not be the color received. Pill organizers also make a useful gift.","The flip-up sections sometimes don't snap.  They are small for people who take alot of medications.  Expected two different colors like in the picture, but got only the blue."
Daily Pill Box AM PM Organizer Case Medicine Storage  ...,$5.49,2.2/5.0,https://www.walmart.com/ip/Daily-Pill-Box-AM-PM-Organizer-Case-Medicine-Storage-Vitamin-Tablet-Holder-New/174088095,This Daily Pill Box Medicine Storage is a handy item. It's clearly marked with every day of the week. This pill box organizer is transparent to see the contents inside. Each compartment snaps easily to keep everything safe inside. This AM PM pill box is also suitable for holding your vitamins and supplements. It makes a nice container for small beads and other jewelry as well.,"i have been using this pill box for several years, the price is the best rather than the drugstores around here that carry them. the only problem i see is the colors. the blue is associated with night time , but they are marked AM, the purple is the PM. it would be am improvement to change the blue to PM and perhaps put a yellow for the am."
"Flents Ezy Dose Pill Container with Snap-Shut Lid, 2  ...",$5.02,4.5/5.0,https://www.walmart.com/ip/Flents-Ezy-Dose-Pill-Container-with-Snap-Shut-Lid-2-count/54049510,"Easily maintain all of your medication in a safe and quickly accessed storage unit with this Ezy Dose Pill Container. It allows you to carry your tablets in your pocket or purse so you can stay on schedule. This Ezy Dose pillbox can be used for prescribed medication or vitamins. It is equipped with a secure snap-shut lid which safely contains your capsules without falling out. Each unit is designed to hold a single medication. The pieces are each different colors, which makes it easy to remember which one is for nighttime and which one is for the morning. You can store multiple doses of each pill for use when leaving town for a few days. The product comes in assorted random colors. It's made of plastic to be lightweight and tough. Its compact design and unlabeled exterior makes it more discreet to carry","I just received mine today and put my medications for every 4 hours in each small container. Easily fits 7 pills with extra room, so I tried some Big pills, Calcium petites and 7 of those even fit too. The closure is secure and will not spill your medication. The container measures 1-3/4 across and 1/2 inch tall. Good quality for an inexpensive price!"
