MyLab Box Chlamydia + Gonorrhea At-Home Test + Mail-  ...,$79.00,0.0/5.0,https://www.walmart.com/ip/MyLab-Box-Chlamydia-Gonorrhea-At-Home-Test-Mail-in-Kit-for-MEN/484215976,MyLab Box Chlamydia  Gonorrhea AtHome Test  Mailin Kit for MEN Tests for 2 of the top highrisk STIs in Men from the privacy of home,Walmart #  568427129
DrugConfirm Instant Drug Test for 12 Drugs,$21.19,4.3/5.0,https://www.walmart.com/ip/DrugConfirm-Instant-Drug-Test-for-12-Drugs/49655956,"12 Drugs Instant Drug Test  /  /7 Illicit Drugs  5 Prescription Drugs  /  /Marijuana  /Cocaine  /Opiates Heroin  /Methamphetamine  /Ecstasy  /Amphetamine  /Phencyclidine  /  /Tricyclic Antidepressants  /Barbiturates  /Benzodiazepines  /Methadone  /Oxycodone  /  /Prevent drug abuse in your home with this effective anti drug tool  /Research show that if we can delay the onset of drug use or diminish the frequency we reduce the risk of addiction for that child  /  /Advantage of DrugConfirm  /FDA approved  /Fast Results: Results in minutes at the privacy of your home  /Confidential: No personal information is required  /Easy to use &amp; convenient: This test is a simple process that you can do in the privacy of your own home  /A fast and efficient way of dealing with a potential drug user, no lies or doubts",Walmart #  555220263
HairConfirm Hair Multi-Drug Test Kit,$84.99,3.8/5.0,https://www.walmart.com/ip/HairConfirm-Hair-Multi-Drug-Test-Kit/49655959,"Get fast, dependable results with the HairConfirm Hair MultiDrug Test Kit This form of analysis is one of the most trusted methods of detection today It is used by law enforcement officials, organizations and parents This hair follicle test kit detects several of the most popular drugs that have been used within the past 90 days It can prove the presence of cocaine, marijuana, opiates and more It can also provide a detailed analysis of drug usage history, such as whether the user is an occasional, weekend or constant user The nationally accredited and recognized laboratory uses the latest technology This hair follicle drug test kit is easy to use as well as convenient The HairConfirm Hair MultiDrug Test Kit tests for seven illegal drugs: Marijuana, methamphetamine, cocaine, ecstasy, opiates, phencylidine PCP and amphetamine It also tests for three prescription drugs: Hydrocodone Vicodin, lorcet/lortab, oxycodone oxycotin, Percocet/percodam, hydomorphone/p",Walmart #  555220293
CheckMate Infidelity test kit (Catch a Cheating Spou  ...,$42.99,3.0/5.0,https://www.walmart.com/ip/CheckMate-Infidelity-test-kit-Catch-a-Cheating-Spouse/170941668,"Description Detects semen on men or womens clothing Nonstaining and undetectable test kits One of the best ways to catch a cheating wife Instant results This infidelity test kit is accurate, quick, and reliable If youre concerned with the infidelity of a spouse or suspect your underage teen is involved in sexual activity, the Checkmate semen detection kit will remove the uncertainty of the situation Each kit comes with 10 semen detection tests that can be used on multiple items of clothing Simply take the garment and use the included blotting papers and dropper to determine if semen is present If the test paper changes color to purple, the garment has tested positive for semen and there is good reason to believe a spouse has been unfaithful Every Checkmate comes with a comprehensive instruction manual to make sure you use the kit correctly Performing the infidelity test only takes a few minutes and doesnt leave any marks or residue on the clothing Works on both males and female clothing Youll want to test garments that havent yet been washed recently For best results, abstain from sex with your partner for several days and then use the semen detection kit to test the garments Keep in mind that you need to keep track of what clothing was worn on what day If you are testing female clothing, the detection of semen after a period of abstinence is essentially conclusive proof Its much harder to determine male infidelity via semen detection on clothing Detecting semen on male clothing isnt conclusive proof of infidelity, due to several factors unique to men Includes: Checkmate Semen Detection Kit w/ 10 Tests Instruction manual",Walmart #  564792713
Confirm Biosciences Hair Confirm Hair Multi-Drug Tes  ...,$68.89,4.8/5.0,https://www.walmart.com/ip/Confirm-Biosciences-Hair-Confirm-Hair-Multi-Drug-Test-Kit/49655957,"Get fast and accurate results with the Confirm Biosciences Hair Confirm Hair Drug Test Kit This item allows you to conduct tests at home, thus providing a safe and private environment for you or a family member This hair follicle test kit is CLIA and ISO accredited Its considered an effective tool to prevent drug abuse at home It tests for seven types of illegal drugs, including cocaine, marijuana, opiates, amphetamine, methamphetamine, ecstasy and phencyclidine PCP After the results are taken, Hair Confirm offers a full drug report after 90 days These home health care products results are 100 percent confidential and no personal information is required",Walmart #  555220283
BACtrack Keychain Breathalyzer,$29.00 - $29.99,4.2/5.0,https://www.walmart.com/ip/BACtrack-Keychain-Breathalyzer/23699262,"Get a quick read on your blood alcohol content with the small and portable BACtrack Keychain Breathalyzer It features an innovative foldout mouthpiece that ensures only your breath goes into the breathalyzer, while ambient air, fumes and other airborne gases are kept out Simply power on this alcohol breathalyzer and begin testing by blowing into the device and your results show on the bright, easytoread 2digit LED display 002, 013 and more in five seconds It includes three additional mouthpiece covers, making it easy and sanitary to test your friends and family The portable breathalyzer keychain fits inside your purse or pocket and it travels with you wherever you carry your keys for easy testing onthego Its semiconductor sensor technology delivers reliable and accurate BAC results This device operates with the included 1 AAA battery, giving you approximately 150 tests and is backed by a full oneyear warranty/p",Walmart #  553702614
BACtrack Element Professional Breathalyzer,$81.63,4.7/5.0,https://www.walmart.com/ip/BACtrack-Element-Professional-Breathalyzer/23699261,"The BACtrack Element Professional Breathalyzer features law enforcementgrade Xtend Fuel Cell Sensor Technology with enhanced linear accuracy, and convenient onebutton operation for fast and accurate results Simply press the power button and begin testing in just seconds The Elements small size and affordability make it perfect for anyone — from individuals and businesses to professional groups and treatment centers",Walmart #  553702601
"BACtrack Trace Professional Breathalyzer, Portable B  ...",$78.64,4.6/5.0,https://www.walmart.com/ip/BACtrack-Trace-Professional-Breathalyzer-Portable-Breath-Alcohol-Tester/45992645,"Powered by BACtracks stateoftheart Xtend Platinum Fuel Cell Sensor technology, the BACtrack Trace Professional Breathalyzer delivers reliable and accurate BAC results, with policegrade accuracy From being used as an alcohol detector for employees in businesses to acting as an alcohol tester for patients in clinics or treatment centers, the Trace is perfect for a variety of professional alcohol sensing, detecting and testing applications And because of its small size and portable design, its also works great as a personal BAC breathalyzer Help friends and family make better decisions while drinking with the accurate and affordable BACtrack Trace alcohol breathalyzer",Walmart #  554277955
"First Check 14 Panel Drug Test, 1.0 Ct.",$35.27,1.0/5.0,https://www.walmart.com/ip/First-Check-14-Panel-Drug-Test-1-0-Ct/946227158,First Check 14 Drug Test,Walmart #  569703755
"AlcoHAWK Elite Slim Breathalyzer, Digital, Black",$47.15,4.0/5.0,https://www.walmart.com/ip/AlcoHAWK-Elite-Slim-Breathalyzer-Digital-Black/25957628,"The AlcoHAWK Elite Slim Digital Breath Alcohol Detector, built on quality and performance, has a professional feel and sleek consumer appearance Operating on a single button, simply blow into the folding mouthpiece for an accurate BAC reading in seconds The AlcoHAWK Elite Slim also includes removable mouthpiece covers that allow you to test multiple individuals in a sanitary fashion This unit is equipped with rounded corners and a bright blue backlit LCD display The sleek design makes the AlcoHAWK Elite Slim very compact and easy to carry It is the ideal solution for someone looking for a portable tester with professional quality with a consumer design and feel Meets DOT/NHTSA Model Specifications for Breath Alcohol Screeners",Walmart #  551579779
MyLab Box Trichomoniasis At-Home Test + Mail-in Kit   ...,$79.00,0.0/5.0,https://www.walmart.com/ip/MyLab-Box-Trichomoniasis-At-Home-Test-Mail-in-Kit-for-MEN/454184936,"MyLab Box Trichomoniasis AtHome Test  Mailin Kit for MEN tests for 1 of the top highrisk STIs from the privacy of home Included: 1 mailin urine specimen collection kit to test for genital trichomoniasis in men Test kit arrives in a discreet package Test in as little as 5 minutes, mail in your sample using the selfaddressed prepaid envelope, and log in to see your results online in just a matter of days All testing processed in CLIA and CAP certified labs with the highest accreditations available Results are just as accurate as those you would receive after a visit to a clinic or doctors office If you test positive, get free medical consults by phone and, if applicable, treatment Treatment is available for chlamydia, gonorrhea, and trichomoniasis infections Meeting a new partner, whether it is for life or for just an evening, is exciting but also full of potential complications And we are not talking about meeting the parents  we are talking about an issue that affects 110 million Americans today, or in other words 1 in every 3 people you meet  sexually transmitted diseases STDs No, looking clean or not feeling an itch doesnt mean you are in the clear In fact as many as 80% of people infected may not develop symptoms Not to mention they can develop months or even years after the time of infection while you spread the disease all along What can you do to protect yourself? This is where myLAB Box comes in; We are the first and only service that allows you to test for prevalent STDs from home  anytime and anywhere Why go to the lab when you can have the lab come to YOU? Our experts are here to guide you every step of the way Enjoy convenience, peace of mind and a healthier lifestyle in just a click with myLAB Box  order today to get started",Walmart #  568427131
"ReliOn Home Drug Test, 12 Drugs Tested",$35.27,0.0/5.0,https://www.walmart.com/ip/ReliOn-Home-Drug-Test-12-Drugs-Tested/37062169,"Support sobriety with help from ReliOn Home Drug Test Strips They indicate the presence of 12 different prescription and illicit drugs, including marijuana, cocaine, morphine opiates, methamphetamine, ecstasy, amphetamine, phencyclidine, tricyclic antidepressants, barbiturates, benzodiazepines, methadone and oxycodone This compact ReliOn test strip kit includes a selfcontained screening cup for detecting metabolites in urine The thoughtful design is leakfree and messfree, eliminating any need to handle urine It features easy, pushbutton technology to ensure you get integrity of both the sample and the results This ReliOn drug test offers hospitalgrade results in which you can be confident with 998 percent accuracy and FDA approval Its fully confidential and easy to use in the privacy of your own home This product works quickly and gives results in minutes",Walmart #  564574009
SmartChoice 5 Panel Urine Drug Test Kit -25 tests,$39.99,0.0/5.0,https://www.walmart.com/ip/SmartChoice-5-Panel-Urine-Drug-Test-Kit-25-tests/567314787,,Walmart #  569673597
BACtrack S35 Personal Breathalyzer,$49.99,3.8/5.0,https://www.walmart.com/ip/BACtrack-S35-Personal-Breathalyzer/39585758,"Designed in California with style and easeofuse in mind, the BACtrack S35 is one of the smallest, sleekest breathalyzers on the market Simply turn it on and blow, your BAC results will be returned in seconds on a crisp blue LCD screen Uses 2 AAA batteries, good for up to 300 tests/p  /",Walmart #  553165853
QTEST (25 Pack) 6 Panel Drug Test Dip Cards. Each Di  ...,$41.07,0.0/5.0,https://www.walmart.com/ip/QTEST-25-Pack-6-Panel-Drug-Test-Dip-Cards-Each-Dip-Tests-for-6-Drugs/225357535,"Product Description: 6Panel Instant Urine Dip Drug Test detects 6 drugs simultaneously FDA 510K cleared and CLIA Waived Up to 99% accurate test, read result in 5 minutes Easy, onestep procedure, no additional devices or instruments With its flat design and clear cap, this test card can be photographed without fear of contamination by the testers work area Instructions: Open the sealed test pouch just prior to starting the test Collect a fresh urine sample in a clean sterile container Remove the test cap exposing the 6 absorbent wicks Do not touch the wicks, as doing so, will contaminate them Dip the wicks into the urine sample for approximately 2030 seconds or until visible sample migration up the wicks and across the tests panels is observed Do not allow the sample to come in contact with any other part of the test device or its plastic housing Results are ready within 3 to 8 minutes Photocopy or scan the developed test card for a permanent record of test results The list of drugs detectable with this test are as follows: AMP Amphetamine, 1000 ng/ml  Adderall/Ritalin BZO Benzodiazepines, 300 ng/ml  Valium/Xanax/Paxam/Victan COC Cocaine, 300 ng/ml  Crack mAMP Methamphetamine, 1000 ng/ml  Meth/Crystal/MDMA OPI Opiate, 2000 ng/ml  Heroin/Morphine/Codeine THC Marijuana, 50 ng/ml  Cannabinoids/Weed/Pot Results: Positive: Colored lines appear in the control regions C but do not develop in the test region The absence of any line in any target drug test region indicates a positive result for that drug Negative: Colored lines adjacent to each target drug name and in the control C regions will appear The color intensity of the line for the target drug may be weaker or stronger than that of the control line however any line, no matter how faint should be interpreted as a negative result Invalid: No line appears in the control region If the control line C does not form, the test result is inconclusive and the test should be repeated with a new device Note: Test lines are not of equal intensity or color",Walmart #  569730793
"First Check Home Drug Test, 12 Drugs Tested, 1.0 CT",$35.27,3.8/5.0,https://www.walmart.com/ip/First-Check-Home-Drug-Test-12-Drugs-Tested-1-0-CT/10324997,"First Check&amp; 174; Home Drug Test, 12 Drugs Tested No1 pharmacist recommended brand It is easy to use, and gives you reliable, confidential and over 99% accurate results in just 5 minutes for the detection of up to 7 illicit drugs such as marijuana, cocaine, opiates, methamphetamine, ecstasy, amphetamines and phencyclidine PCP and 5 prescription drugs like tricyclic antidepressants, barbiturates, benzodiazepines, methadone, oxycodone that are most commonly abused",Walmart #  004010165
