Ozeri Rev Digital Bathroom Scale with Electro-Mechan  ...,$23.99,4.3/5.0,https://www.walmart.com/ip/Ozeri-Rev-Digital-Bathroom-Scale-with-Electro-Mechanical-Weight-Dial/37417381,"The Ozeri Rev Digital Bathroom Scale with Electro-Mechanical Weight Dial is the world's first weight scale to incorporate a synchronized electro-mechanical Dial and LCD that automatically illuminate and point to your weight in lbs and kg, for easy-to read results in all light conditions and from any angle. Boasting a visually arresting design, the Ozeri Rev scale features a huge 5.5 inch mechanical dial display with an integrated digital blue-backlit LCD, accented by stylish chrome to create a distinctive retro look, yet with the accuracy of modern technology. This professional quality scale features an oversized platform made of impact-resistant tempered glass with slip-resistant feet for ideal stability, and a new built-in alarm that reminds you to measure your weight at the same time each day. The Ozeri Rev Digital Bathroom Scale uses 4 high precision GX sensors that weigh up to 400 lbs (180 kg) in 0.2 lbs or 0.1 kg increments. Whether your goals are weight loss or muscle gain, the Ozeri Rev features the latest generation of StepOn technology to display your precise body weight upon stepping onto the scale, with no tapping required. The Ozeri Rev Digital Bathroom Scale is auto-calibrated and automatically turns off to conserve battery life. It runs on 3 AAA batteries (included) and features a Low Battery Indicator. Your Satisfaction is 100% Guaranteed.","I have owned many scales over the years and decided recently that it was time for a new one. This scale from Ozeri is really sleek looking. It has a retro look to it as well. There is a dial as well as a digital readout which I love.  

Usually I don't have my glasses on when I weigh myself and the scale flashes the weight when it's done getting a reading and holds it for 10 seconds which is long enough for me to get close enough to read it!

 The scale can be easily switched between pounds and kilograms and weighs up to 400 pounds in 0.2 pound or 0.1 kilogram increments. This scale even has an alarm you can set to remind you to weigh yourself at the same time everyday!  I've compared the weight displayed with this scale with others I own and it's very accurate. As well I can use it multiple,times and get the same reading. It works equally well on my hardwood or slate floors. Highly recommended.

I received this product at no cost. The opinions stated here are my own after using the product."
Ozeri WeightMaster 400 lbs Digital Bath Scale with B  ...,$28.89,4.9/5.0,https://www.walmart.com/ip/Ozeri-WeightMaster-400-lbs-Digital-Bath-Scale-with-BMI-and-Weight-Change-Detection/37417384,"The Ozeri WeightMaster 400 lbs Digital Bath Scale with BMI and Weight Change Detection was designed and engineered in the USA to provide a comprehensive yet simple weight management solution to measure and track your weight. Featuring BMI Measurement and Auto Recognition Technology, the Ozeri WeightMaster weighs up to 400 lbs and displays your BMI (Body Mass Index), a measure of your body fat based on your height and weight. Immediately after displaying your weight and BMI, the scales Weight Change Detection displays your net weight change from your last weigh-in (L1), the average of your last 3 weigh-ins (L3), and last 7 weigh-ins (L7). By measuring your weight once a day, the Ozeri WeightMaster empowers you to see how your current weight changes day to day, from the last 3 days, and over the previous week. For users who would rather just focus on their weight trend without worrying so much about the actual numbers, the WeightMaster features Color Alert Technology, which displays your weight change in a GREEN illumination for weight loss and RED for weight gain, providing a visual form of intuitive feedback. With built-in intelligence, the WeightMaster requires no complicated synching and spares you the data connection failures common to more expensive wireless and Bluetooth alternatives. Precision engineered and durably made, WeightMaster auto-calibrates with StepOn technology and auto-powers off to preserve battery life. The Ozeri WeightMaster is made out of impact-resistant tempered glass, and equipped with non-slip scratch-resistant feet that wont damage flooring. Ships with 3 AAA batteries included, and backed by Ozeri's 100% Hassle-Free Satisfaction Guarantee.","I love this scale for many reasons. You can track your weight and BMI and it stores it for up to 7 days. It also does multi-family if needed. My favorite thing about this scale is when you gain weight the display turns red, and when you lose weight it turns green. It's fun to step on and see that green light! Works amazing, it weighs me exactly the same as my doctors office each month. I like that it takes 3 AAA batteries and not the little rounds ones. I never replaced those in my last scales so this one is a keeper for me. It also has small legs to stay balanced properly and it's scratch resistant to your floors as well. Very durable and will last a long time! Very happy with this scale!!"
Taylor 7595 Digital Glass Bathroom Scale with 2 User  ...,$24.88,1.8/5.0,https://www.walmart.com/ip/Taylor-7595-Digital-Glass-Bathroom-Scale-with-2-User-Memory/53998845,"For the ultimate in performance and weight-tracking precision, turn to the Taylor 7595 Digital Glass Bathroom Scale with 2 User Memory. An oversized 12.2 x 12.2 clear tempered glass platform with sophisticated brushed stainless steel accents anchor its timeless design, while the might of Taylors heritage ensures you will always receive the most accurate results. This digital bathroom scale features a 3.2 x 1.5 LCD readout with blue backlight, displaying accurate measurements up to 440 lb/200 kg in 0.2 lb/0.1 kg increments. This scale will display icons for gain or loss versus previous weigh-ins with memory for 2 users. Inside the box, you will find the Taylor 7595 Digital Glass Bathroom Scale with 2 User Memory, an instruction manual, and 3 branded AAA batteries. This scale is backed by a 5-Year limited warranty.","If you read the instructions, the scale does exactly what it says it will do.  I tried to use it before I read the directions and had some of the same problems listed on other reviews, so I decided to read the directions.  Now it works like a charm.  I really like the bright blue display and the simple design."
Health o meter Weight Tracking Digital Scale,$19.88,2.4/5.0,https://www.walmart.com/ip/Health-o-meter-Weight-Tracking-Digital-Scale/8245670,"This Health-O-Meter Weight Tracking Digital Scale can make a difference in a successful health and fitness plan. Featuring advanced technology, it's precise and accurate to take the guesswork out of weight management. Known as &quot;The Doctor's Scale,&quot; it stores information and tracks the last weigh-in for up to two users for quick and easy tracking. The 2.8&quot; x 1.3&quot; LCD display makes reading your weight easy while the four-load cell technology helps ensure dependable performance. This Health-O-Meter is battery-operated and measures up to 350 lbs in 0.2 lb increments. Whether you're trying to lose weight or just monitor your health, this device is designed to help makes it simple.","This is the most inaccurate scale i have ever used! Total waste of your money and sanity! This scale will weigh you all over the board ranging 5 to 10 pounds. I tested it with weights and they didnt even register on the scale,but did on an analog scale which digital scales companies quip are not reliable. In my opinion the one they detects an actual real weight is the most reliable. Not the one that has 5 different readings under the same condition."
Taylor Digital Bathroom Scale,$18.94,5.0/5.0,https://www.walmart.com/ip/Taylor-Digital-Bathroom-Scale/428883780,"With its durable construction, clean lines and digital technology, the Taylor 7358GW Digital Scale is a great value. The large 12&quot; x 12&quot; platform is made of durable, tempered glass with a plastic overlay and has a high capacity of 400 lb and with 0.2 lb increments readings. The oversized display which is 2.9&quot; x 2&quot; makes it very easy to read. It boasts an instant on feature. This eliminates the need to tap the platform or fuss with a power switch; simply stand on the scale, and your measurements will appear. ACCURACY &amp; STYLE","I got these scales for my dad who wears size 13 shoes. He says there is ""plenty of room for his big ol' feet"" and he really likes the large, easy-to-read numbers."
Taylor Precision Products 73294072 Silver Platform L  ...,$21.37,4.0/5.0,https://www.walmart.com/ip/Taylor-Precision-Products-73294072-Silver-Platform-Lithium-Electronic-Digital-Scale/5740778,The Silver Platform lithium electronic digital scale from Taylor gives you accurate readings in .2-pound increments. The scale weighs up to 330 pounds accurately and comes equipped with a long-life lithium battery. The silver platform looks good in any environment.,I originally bought this inexpensive scale so I could pack it in my luggage when I travel. It's actually been more consistant and accurate than my more expensive scales I use at home. I couldn't believe I only paid $10.00. Definitely a good bang for the buck!
"Conair Weight Watchers Compact Scale, 10""x11"", Chrom  ...",$19.55,4.0/5.0,https://www.walmart.com/ip/Conair-Weight-Watchers-Compact-Scale-10-x11-Chrome/19500934,Weight Watchers Compact Precision Scale in white... Easy-to-Read 1-inch Digital Display; Polished Chrome Bezel; 10 x 11-inch High-gloss Black Platform; 330 lb Weight Capacity; Displays weight in 0.5 lb./200 g increments; Long-life lithium battery included.,"It is small, somewhat difficult when feet are large.  The figures do not light up, and they do not remain visible fore very long."
1byone Digital Smart Wireless Body Fat Scale with IO  ...,$25.99,4.5/5.0,https://www.walmart.com/ip/1byone-Digital-Smart-Wireless-Body-Fat-Scale-IOS-Android-App-Manage-Body-weight-Body-Fat-Water-Muscle-Mass-BMI-BMR-Bone-Mass-Visceral-Fat-White/844727215,"<br />This 1byone Digital Smart Wireless Body Fat Scale uses BIA technology to track your health information on body weight, body fat, body water, muscle mass, BMI and more. It features Bluetooth intelligent connection that allows you to simply step on it and get an instant readout. The smart body fat scales app can record 10 users' data in detail and features a compact design with a 3.3&quot; LED display that's easy to read from a distance, at a wide angle or even in dimly lit areas. It has high-impact-resistant tempered glass that's strong and durable and is equipped with 4 high-precision sensors that can weigh from 11 lbs up to 400 lbs. Step on the scale, and within seconds it'll take 8 different essential health measurements, giving you comprehensive data about your health. Body measurements are instantly sent to your smart device each time you step on making it easy to track weight loss and health progress.  <br />","It's very sleek looking, as well as very informative for those long wondered questions that you may have about yourself. I finally was able able to determine that I am slightly on the ""big boned"" size of life lol. Helps weight loss goals get tracked with precision. Let's not forget that it's muuch cheaper than the competition. A-1 product in my book"
Taylor 5780F Stainless Steel Body Analysis Bathroom   ...,$34.88,2.8/5.0,https://www.walmart.com/ip/Taylor-5780F-Stainless-Steel-Body-Analysis-Bathroom-Scale/53998844,"For the ultimate in performance and precision body analysis, turn to the Taylor 5780F Stainless Steel Body Analysis Bathroom Scale. This body analysis scale offers a full suite of features for measuring and tracking your health objectives including body fat, body water and muscle mass estimators. The Taylor 5780F Stainless Steel Body Analysis Bathroom Scale provides BMI (body mass index) estimations based on height and age, as well as daily calorie intake estimates that give you an idea of how many calories you can consume in a day to maintain your current weight. This scale can recognize and store data for 10 users in Normal or Athlete modes. An oversized 12.2 x 12.2 black platform is complimented with brushed stainless steel accents. Clearly track your results with a backlit 3.6 x 2.1 LCD readout featuring easy-to-read white digits, displaying accurate measurements up to 500 lb/225 kg in 0.2 lb/0.1 kg increments. Inside the box, you will find the Taylor 5780F Stainless Steel Body Composition Bathroom Scale an instruction manual, and 3 branded AAA batteries. This scale is backed by a 5-Year limited warranty.","I'm an exercise science major going for a CSCS as well as being a professional natural bodybuilder. Whereas I'm moving away from my college where I'd normally do skin-folds as a way to get my body fat percentage, I decided to buy this scale to take the place of skin-folds although I'm aware that electronic readings tend to be off. With that said, I can confirm that this scale is WAY OFF.

When it comes to body weight itself, it's fair to say that it's within 1lb when it comes to accuracy. I stepped on it multiple times to make sure it was consistent. The problem, however, was every other reading. Specifically bodyfat and water weight percentages. Being 6 weeks out from my current show, my last skin-fold had me marked at 7% BF. This scale had me marked at 23.3% BF. This is a massive difference.

BMI was pretty spot on. At only 5'6 and around 172lbs, it was correct. I admire that they made a ""Normal"" and ""Athlete"" mode that is supposed to help you when it comes to daily calorie intake, but it's showing my suggested maintenance calories to be around 3100g which is untrue in all ways (It's over by about 1000g of calories).

All in all, I was really hoping this scale would AT LEAST be within 7% accuracy on the body fat percentage measurements, but the only thing on it that is accurate is the weight.

Sorry for the story, but I wanted to be as detailed as possible."
Health O Meter Oversized Dial Scale (HAB401DQ-99),$20.24,3.9/5.0,https://www.walmart.com/ip/Health-O-Meter-Oversized-Dial-Scale-HAB401DQ-99/42358732,"The Health O Meter Oversized Dial Scale provides a simple, reliable way to measure and monitor your weight. This analog bathroom scale accurately measures up to 330 pounds in 1-pound increments. The large 5.5-inch dial shows weight readings clearly, allowing you to easily see your weight at a glance. Measuring 12.8 inches by 12.8 inches, this personal scale provides a comfortable standing platform for users of most sizes. It provides additional stability and durability thanks to its solid metal frame. Elegant stainless steel accents and an easy-to-clean design make this scale ideal for use in a variety of settings.","I worked in health care product supply and Health o meter is the most reliable North American scale there is. I wanted something reliable. I've tried the other digital glass scales. I didn't like that  they smudge with footprints and look dirty quickly. I don't need to know my bmi from a scale I've got gadgets for that. 
Another reviewer said that the needle didn't land on zero and they just lived with it like that. What they don't know is that there is a little calibration dial on the front of the scale. Turn it back to zero whenever it's off. Unless you are a professional athlete or someone that is obsessed with knowing your weight to the ounce you won't be disappointed. It looks nice too! 
Also, I found with the glass digital scales you can't stand them up if you want them out of the way, it messes with the calibration. (This scale you just turn the dial)"
Taylor Mechanical Analog Bath Scale Style 11306072T,$46.45,3.7/5.0,https://www.walmart.com/ip/Taylor-Mechanical-Analog-Bath-Scale-Style-11306072T/11089584,"The Taylor Analog Bath Scale is a convenient way to monitor your weight. It has a mechanical design with solid-steel construction for long-lasting use. With color-coded weight indicators, it can help you keep track of personal goals. This Taylor bath scale has a 330 lb. weight capacity and a 7&quot; speedometer-style dial that's easy to read at a glance.","i have used more expensive and fancy scales that also used batteries and gave different weight each time you step on it, in other words, inaccurate weight, but this basic scale is very accurate all the time and doesn't need any batteries. it's simple and beautiful and i love it."
Health O Meter Professional Body Fat Digital Scale w  ...,$39.84,2.3/5.0,https://www.walmart.com/ip/Health-O-Meter-Professional-Body-Fat-Digital-Scale-with-DCI-Technology-BFM081DQ1-63/51235438,"Take the guesswork out of weight management with the Health O Meter Professional Body Fat Scale. With advanced technology to ensure precision, this digital bathroom scale measures weight up to 400 pounds in 0.2-pound increments. It also shows body fat, hydration level, bone mass, muscle mass, and Body Mass Index (BMI) to provide a more complete picture of total fitness. Equipped with DCI+ technology, this smart scale calculates the maximum daily caloric intake required to achieve your goal weight. The large backlit LCD display is easy to read, and the buttons along the top edge of the scale provide simple, intuitive operation. This scale can store and track the last six weigh-ins for up to four users. The extra-wide, tempered glass size platform provides sturdy support for users of most sizes.","My daughter had this scale at her house and I thought I would buy one. I should've asked her before I bought it because she said she would've told me not to buy the scales because they are never correct. 
You can get on them one time and it is ten pounds off, and the next time two pounds. 
You step on and they won't come on. 
Oh never mind, I don't have the time to write all the problems I have had with these scales. 
The reason I gave it one star is because they didn't give me the option of minus 0."
Salter 916 Professional Large Dial Mechanical Bath S  ...,$40.99,1.8/5.0,https://www.walmart.com/ip/Salter-916-Professional-Large-Dial-Mechanical-Bath-Scale/39461234,"Add a touch of timeless elegance to any environment with the classic Salter 916 Professional Large Dial Mechanical Bath Scale. This classic scale boasts an easy-to-read 7.5 mechanical dial, providing accurate measurements up to 400 lbs./180kgs with a precise pointer. The robust 18.25&quot; x 13&quot; powder-coated steel base is highlighted by the professional quality of the timeless chrome bezel and a rubberized non-slip mat. The study construction of the generous platform makes for a comfortable experience, while its easy-to-clean high capacity design ensures accurate weight readings for years to come. Inside the box, you will find the classic Salter 916 Professional Large Dial Mechanical Bath Scale and an instruction manual. This scale is backed by a 5-Year limited warranty.","The scale is ample in size which makes it easy to stand on. Unlike an digital scale, the analog scale produces a reading immediately instead of having to wait for a digital readout. The face of the scale is big with major markings every 10 pounds and minor markings every pound which allows for precise measurement. The construction of the scale is very rugged yet its good-looking appearance complements our bathroom. Great product!"
Omron Body Composition Monitor with Scale - 7 Fitnes  ...,$69.99,4.1/5.0,https://www.walmart.com/ip/Omron-Body-Composition-Monitor-with-Scale-7-Fitness-Indicators-90-Day-Memory/15604612,"The HBF-514C provides Full Body Sensing - a comprehensive understanding of your body composition to help you reach your fitness goals. Full body sensing is more accurate than measuring with feet alone. Easy to use, the HBF-514C measures 7 fitness indicators including body fat, visceral fat, BMI, skeletal muscle, resting metabolism, body age and body weight. It includes an easy on/off switch at the base, 4 AA batteries and a one-year warranty.","i have two clinics , each one had that professional scale for more than 2 years , i never complain from any of them along all the past periode till now . really i love them more than any other equipments in my beloved clinics . really you are so good omron . thank you [This review was collected as part of a promotion.]"
