KneeRover Universal Knee Walker Knee Rest Pad Cover   ...,$15.99,3.9/5.0,https://www.walmart.com/ip/KneeRover-Universal-Knee-Walker-Knee-Rest-Pad-Cover-Plush-Synthetic-Sheepette-Pad-for-Knee-Scooter/119180469,"<b> KNEEROVER UNIVERSAL KNEE WALKER SCOOTER KNEEPAD COVER</b>  <br />  <br /> DESIGNED TO FIT MOST KNEE WALKERS AND KNEE SCOOTERS (KneeRover, Drive Medical DV8, Roscoe Knee Scooter, and many other knee walker crutch alternatives) <br />  <br />EASY TO INSTALL: Stretchable elastic securely fits over knee pad for superior comfort and better air circulation <br />  <br />MAXIMUM COMFORT: Soft and cozy sheepette fleece cover provides extra cushion while distributing pressure evenly across knee pad platform <br />  <br />EASY CARE: Machine Washable cover is easy to clean - simply remove cover and put in washing machine and fluff dry <br />  <br />PROTECTION &amp; RELIEF: Helps reduce pressure, friction, and skin irritation; while reducing everyday wear and tear on the knee pad <br />  <br />"
Costway Steerable Foldable Knee Walker Scooter Turni  ...,$139.99,0.0/5.0,https://www.walmart.com/ip/Costway-Steerable-Foldable-Knee-Walker-Scooter-Turning-Brake-Basket-Drive-Cart-Aid/930803709,"This Is Our New Steerable Knee Walker, Which Is Perfect For Anybody Who Hurt Their Foot, Ankle, Hip, Lower Leg Or Knee. The Foldable Design Is Convenient For Storage When It Is Not In Use. The Contoured Channel Allows Your Leg To Fit Comfortably And Securely. Moreover, Its locking brake can be adjusted in 3 different locks. And you can adjust the Knee Pad to the left/right for a right/left foot injury. The Height Of The Knee Pad And Handlebar Can Be Adjusted To Fit People In Various Figures. With The Attached Basket, You Can Put Anything Small Coming With You Without Missing, Such As Your Wallet, Phone, Etc. Welcome! High Quality With Competitive Price Can Be Realized Here <br /> <br /> <br />Feature <br />Ideal For Individuals Recovering From Injury Or Surgery To The Foot, Ankle, Lower Legs Or Knee <br />Steering Column Can Be Easily Folded For Transport And Storage <br />Height Of The Knee Pad Can Be Adjusted in 5 Levels From 18'' To 24'' To Fit Your Figure <br />Height Of The Handle Can Be Adjusted in 9 Levels From 32 To 42 To Fit Your Figure <br />The Knee Pad is adjustable to the left/right for a right/left foot injury <br />Sturdy Steel Frame Provides Stability And Durability <br />Deluxe Two Hand Braking System in 3 Adjustable Brakes For Added Safety <br />Contoured Channel To Fit Your Legs With Comfort And Stability <br />8'' PU Wheels Are Ideal For Indoor/Outdoor Use <br />Detachable Storage Basket So You Can Carry Loose Items Such As Your Phone Or Wallet <br /> <br />Specification <br />Color:Black <br />Material:Steel(Frame &amp; Basket) + Foam(Knee Pad Stuffing) + PU(Knee Pad Cover &amp; Wheels) Folded Dimension:31'' X 16.5'' X 15.2(L X W X H) <br />Extended Overall Dimension:31'' X 16.5'' X 31''- 40.5''(L X W X Adjustable H) <br />Adjustable Height Of Handlebar:31''- 40.5'' <br />Adjustable Height Of Knee Pad:17.5'' C 23'' <br />"
"Underarm adjustable aluminum crutch, tall adult, 1pr",$20.62 - $61.61,0.0/5.0,https://www.walmart.com/ip/Underarm-adjustable-aluminum-crutch-tall-adult-1pr/25522063,These Underarm Adjustable Aluminum Crutches are lighter than wood and offer stability along with durability. They have a double extruded center tube that provides additional strength to the weight-bearing area. These underarm crutches have a push-pin adjustment that makes it easy to accommodate the height to fit your child's height in 1&quot; increments. They also come with non-skid jumbo-sized vinyl contoured tips for traction.
Drive Medical Adult Knee Walker Crutch Alternative,$159.99,2.9/5.0,https://www.walmart.com/ip/Drive-Medical-Adult-Knee-Walker-Crutch-Alternative/19615788,"Improve your mobility with the Drive Medical Knee Walker Crutch Alternative. It's designed for people dealing with common foot issues. The adult knee walker's lever lock can be adjusted for either right- or left-handed use. You can also convert it, tool-free, from left leg- to right leg-use. Deluxe lever brakes make it faster and easier to stop while the 8&quot; caster wheels provide a smooth ride over most surfaces. This Drive Medical walker is ideal for indoor or outdoor use. The legs and handles are adjustable to accommodate people of various heights. It makes a practical and fast alternative to using crutches. It's made mostly from steel for outstanding strength. At just 17 lbs, it's easy to carry when you go on trips."
"Drive Medical Lightweight Walking Forearm Crutches,   ...",$52.44 - $62.82,4.5/5.0,https://www.walmart.com/ip/Drive-Medical-Lightweight-Walking-Forearm-Crutches-1-Pair/10728135,The Lightweight Walking Forearm Crutches by Drive Medical are packed with features. The vinyl coated and ergonomically contoured arm cuffs are molded for comfort and stability. Both the leg and forearm sections adjust independently without tools to ensure optimal comfort and personal sizing. The extra-large tips provide added stability to the crutches.
KneeRover Small Adult Short All Terrain  Steerable K  ...,$229.00,4.2/5.0,https://www.walmart.com/ip/KneeRover-Small-Adult-Short-All-Terrain-Steerable-Knee-Walker-Knee-Scooter-Crutch-Alternative-with-Basket-in-Red/133891304,"The Knee Rover Small Adult Short All Terrain Steerable Knee Walker Knee Scooter Crutch in red is ideal for small adults and kids recovering from injury or surgery. It can be useful for those children ho have a broken foot, ankle, lower leg as well as below the knee amputees. The knee walker crutch is an excellent alternative to crutches and offers the most versatility among the walkers out there. It is suitable for indoor or outdoor use and is ideal for navigating your home, work and other terrain with ease, including grass, gravel, dirt and gaps in the sidewalk. This Knee Rover Scooter features 10&quot; pneumatic tires and a heavy-duty double bar construction that offers unprecedented strength and stability. It has a 250 lb weight capacity and is recommended for individuals with heights 4' to 5'9&quot; tall. <br />"
Free Spirit Knee and Leg Walker,$254.58,4.5/5.0,https://www.walmart.com/ip/Free-Spirit-Knee-and-Leg-Walker/35318272,"The Free Spirit Knee and Leg Walker provides a handy crutch alternative. It's engineered and designed to help you get around despite unwanted injuries. It features an over 30 percent turning radius that allows the user to use stable, tight turns to maneuver in small spaces. It's suitable for use at home, at work or out and about while shopping or visiting with friends. This Free Spirit walker features dual front hand brakes that give you control over the unit on all types of terrain and elevations, so you know you'll be able to stop when needed. It also includes the widest 1&quot; flat-free tires on the market, providing you with extra room for a comfortable ride. The tires can easily roll over most surfaces and are made to provide additional stability that you can trust. This folding walker can safely accommodate people up to 400 lbs."
Mobility Transfer Systems Knee Sling for Walker 1 Co  ...,"$31,415.92",0.0/5.0,https://www.walmart.com/ip/Mobility-Transfer-Systems-Knee-Sling-for-Walker-1-Count/52357033,Mobility Transfer Systems Knee Sling for Walker 1 Count
"Drive Medical All-Terrain Knee Walker Knee Scooter,   ...",$429.00,3.5/5.0,https://www.walmart.com/ip/Drive-Medical-All-Terrain-Knee-Walker-Knee-Scooter-Crutch-Alternative/145888378,"Rugged. Versatile. Convenient. Life can throw us a curveball when we least expect it, and like most active people, you aren't willing to let it slow you down. If you are recovering from a below-the-knee injury or surgery, the 990X Knee Walker is an excellent alternative to crutches and designed to keep you active and moving. With a rugged, steel frame and four large, knobby wheels with tires specifically designed to never go flat, the 990X is extremely stable for indoor or outdoor use and maneuvers easily over gravel, dirt, grass, mulch, and uneven pavement. Built for use with the right or left leg, this knee walker's unparalleled versatility and durability provides adjustable features to make your ride on any terrain comfortable and smooth. When life happens, it doesn't have to slow you down. Experience the 990X Knee Walker for yourself. It keeps you in the game and on the go. Life happens. Live on."
KNEEROVER GO KNEE WALKER - THE MOST COMPACT & PORTAB  ...,$179.00,0.0/5.0,https://www.walmart.com/ip/KNEEROVER-GO-KNEE-WALKER-THE-MOST-COMPACT-PORTABLE-KNEE-SCOOTER/460488341,"The KneeRover GO is designed for the person on the go that wont let an ankle, foot or leg injury slow them down. Whether you are a commuter, traveler, or just need a compact and portable mobility device to go about your busy life the KneeRover GO will give you the freedom you deserve during your recovery.FOLDS IN SECONDS FOR EASY TRANSPORT: Need to commute in a cab or bus? Traveling by plane? Have a small car? Want to store your knee walker under your desk? The KneeRover GO is the mobility solution and crutch alternative for you.LIGHTWEIGHT &amp; PORTABLE: The KneeRover GO weighs only 20.4 lbs, while the front axle and center frame are designed to fold the knee walker into the most compact size possible.Ideal for indoor and outdoor use, the steerable knee scooter walker features smooth 7.5&quot; diameter non-marking rubber wheels with shock-absorbing sealed windows.Ideal for indoor and outdoor use, the steerable KneeRover GO knee scooter kneeling walker features four 7.5&quot; non-marking rubber wheels, and a comfortable 3.5&quot; thick contoured knee platform that is left or right-leg compatible.Additionally, these knee walkers feature tool-free assembly and setup.Specifications:Color: Race Car Green and WhiteProduct Weight: 20.4 lbsWEIGHT CAPACITY: 300 lbsRECOMMENDED HEIGHT RANGE: 4' to 6'5&quot;Overall Length: 26.3&quot;Handlebar Height Range: 27.5&quot; to 36.5&quot;Overall Height w/ handlebar folded and seat removed: 15&quot;Knee Support Height Range: 15&quot; - 21.5&quot;Knee pad: 7&quot; width x 12.75&quot; lengthFront Axle Width: 15.5&quot;Rear Drum Brake"
"Medical Knee Scooter for Broken Foot by HEALTHLINE,   ...",$139.85,0.0/5.0,https://www.walmart.com/ip/Medical-Knee-Scooter-Broken-Foot-HEALTHLINE-Knee-Walker-Scooter-Handle-Brake-Basket-Crutch-Alternative-Steerable-Terrain-Knee-Scooter-Black/767617390,"The Steerable Knee Walker by Healthline Trading provides a comfortable pain-free alternative to crutches and is ideal for individuals who are recovering from foot surgery, breaks, sprains, amputations and ulcers of the foot. This innovative walker can be easily adjusted without tools to meet your needs, allowing for increased maneuverability. Equipped with large wheels and a durable frame design, the Knee Walker provides maximum control when used indoors or outdoors. This product comes standard with tool-free height-adjustable dual hand brakes, ensuring optimal safety and security when in use. The extra thick leg pad can be height-adjusted and provides increased stability, allowing for a pain-free comfortable experience. One of the greatest features of this knee walker is how easily the unit folds without tools, making travel, storage or just getting around easy."
NEW Small Petite Adult All Terrain KneeRover Jr - St  ...,$229.00,0.0/5.0,https://www.walmart.com/ip/NEW-Small-Petite-Adult-All-Terrain-KneeRover-Jr-Steerable-Knee-Walker-Knee-Scooter-Crutches-Alternative-in-Coastal-Teal/465303643,"NEW KNEEROVER Jr. ALL TERRAIN KNEE WALKER - NOW AVAILABLE IN COASTAL TEAL COLORThe ONLY All Terrain Knee Walker Designed for Kids and Small Adults - from the # 1 Knee Walker BrandThe revolutionary KneeRover Jr knee scooter is the most versatile and advanced kneewalker in the industry - establishing a new level of durability and freedom of mobility for individuals recovering from a broken foot, broken ankle, broken leg, foot surgery, ankle surgery or other lower leg injuries or medical conditions like ulcers.These indoor - outdoor All Terrain walkers feature 9&quot; diameter off-road pneumatic tires designed to easily traverse grass, sidewalks, gravel and dirt with incredible ease and agility (this is simply not possible with most knee scooters available today).Knee Rover Jr. now comes equiped with the KneeRover Stabilizer for users seeking increased stability while maneuvering their scooter.The Knee Rover Jr knee walker also includes a free detachable basket.Whether your are at home, at work, on the trail or on the town, experience more of life on your terms with the All Terrain KneeRover!Specifications:Color: Coastal Teal with Metallic FinishProduct Weight: 24 lbs (26 lbs with Stabilizer attached)WEIGHT CAPACITY: 250 lbsRECOMMENDED USER HEIGHT RANGE: 4'3&quot; to 5'9&quot;Overall Length: 29&quot;Handlebar Height Range: 32&quot; to 38&quot;Overall Height w/ handlebar folded and seat removed: 16&quot;Knee Support Height Range: 16&quot; - 19.5&quot;Knee pad: 7&quot; width x 12.5&quot; lengthFront Axle Width: 18.5&quot;Rear Clamp Brakes &amp; Locking Hand brakeWire Basket (9&quot; x 6.5&quot; x 7&quot;)"
Costway Steerable Foldable Knee Walker Scooter Turni  ...,$119.99,2.1/5.0,https://www.walmart.com/ip/Costway-Steerable-Foldable-Knee-Walker-Scooter-Turning-Brake-Basket-Drive-Cart-Black/115461900,"This is our new steerable knee walker, which is perfect for anybody who hurt their foot, ankle, hip, lower leg or knee. The foldable design is convenient for storage when it is not in use. The contoured channel allows your leg to fit comfortably and securely. Moreover, it is equipped with two locking handbrakes, which can control the rear disc brakes to stop the walker easily. The height of the seat and handlebar can be adjusted to fit people in various figures. With the attached basket, you can put anything small coming with you without missing, such as your wallet, phone, etc. Welcome! High quality with competitive price can be realized here <br /> <br /> <br />Feature <br />Brand new and high quality <br />Ideal for individuals recovering from injury or surgery to the foot, ankle, lower legs or knee <br />Steering column can be easily folded for transport and storage <br />Height of the seat and handle can be adjusted to fit your figure <br />Sturdy steel frame provides stability and durability <br />Deluxe two hand braking system for added safety <br />Contoured channel to fit your legs with comfort and stability <br />8'' PU wheels are ideal for indoor/outdoor use <br />Detachable storage basket so you can carry loose items such as your phone or wallet <br />Note: <br />1.Simple Assembly is required according to the included instruction <br />2.Please consider the weight capacity before using. <br />3.Dont forget your belongings in the basket. <br /> <br />Specification <br />Material:Steel(Frame &amp; Basket) + Foam(Knee Pad Stuffing) + PU(Knee Pad Cover &amp; Wheels) <br />Folded Dimension:31'' x 17'' x 15''(L x W x H);Extended Overall Dimension:31'' x 16.7'' x 30.7''- 40.6''(L x W x Adjustable H) <br />Adjustable Height of Handlebar:30.7''- 40.6'';Adjustable Height of Knee Pad:18.1'' - 24'' <br />Contoured Channel Size:14.2'' x 6.3'' x 2.6''(L x W x Thickness) <br />Wheel Diameter:8 Inch;Weight Capacity:330 lbs <br />Package Includes:1 x Knee Walker, 1 x Basket, 1 x Handlebar, 1 x Instruction <br />"
KneeRover PRO All Terrain Knee Walker - Steerable Al  ...,$399.00,5.0/5.0,https://www.walmart.com/ip/KneeRover-PRO-All-Terrain-Knee-Walker-Steerable-Aluminum-Knee-Scooter-with-Shock-Technology-Heavy-Duty-Crutches-Alternative-Silver/154465605,"ALL NEW KneeRover PRO - All Terrain Knee Walker <br /> <br />The ULTIMATE All Terrain Knee Walker from the # 1 Knee Walker Brand <br /> <br />Experience MAXIMUM FREEDOM and PERFORMANCE with the All Terrain KneeRover PRO knee scooter - establishing a new level of durability and freedom of mobility for individuals recovering from a broken foot, broken ankle, broken leg, foot surgery, ankle surgery or other lower leg injuries or medical conditions like ulcers. <br /> <br />Revolutionary, patent pending new design features integrated Shock Technology for maximum ride comfort on any terrain. <br /> <br />"
Ergobaum Ergonomic Forearm Crutches - Adult - Blue,$169.00,0.0/5.0,https://www.walmart.com/ip/Ergobaum-Ergonomic-Forearm-Crutches-Adult-Blue/135004252,"The Ergobaum Ergonomic Forearm Crutch in blue is ergonomically designed with maximum shock absorption to provide comfortable, pain-free mobility support."
"Medical Knee Scooter for Broken Foot by HEALTHLINE,   ...",$139.85,2.0/5.0,https://www.walmart.com/ip/Medical-Knee-Scooter-Broken-Foot-HEALTHLINE-Knee-Walker-Scooter-Handle-Brake-Basket-Crutch-Alternative-Steerable-Terrain-Knee-Scooter-Red/447206001,"The Steerable Knee Walker by Healthline Trading provides a comfortable pain-free alternative to crutches and is ideal for individuals who are recovering from foot surgery, breaks, sprains, amputations and ulcers of the foot. This innovative walker can be easily adjusted without tools to meet your needs, allowing for increased maneuverability. Equipped with large wheels and a durable frame design, the Knee Walker provides maximum control when used indoors or outdoors. This product comes standard with tool-free height-adjustable dual hand brakes, ensuring optimal safety and security when in use. The extra thick leg pad can be height-adjusted and provides increased stability, allowing for a pain-free comfortable experience. One of the greatest features of this knee walker is how easily the unit folds without tools, making travel, storage or just getting around easy."
KneeRover Steerable Knee Scooter Knee Walker Crutch   ...,$169.00,4.5/5.0,https://www.walmart.com/ip/KneeRover-Steerable-Knee-Scooter-Knee-Walker-Crutch-Alternative-in-HOT-PINK/151159595,"<b>PINK KNEEROVER STEERABLE KNEE SCOOTER KNEE WALKER </b> <br /> <br />Ideal for individuals recovering from injury or surgery to the foot, ankle or lower leg as well as below the knee amputees. The Steerable Knee Scooter is one of the most proven and trusted knee walkers in the industry and an excellent crutch alternative. <br /> <br />Excellent stability and control when maneuvering - these steerable knee walkers offer an adjustable locking handbrake and rear disc brake. <br /> <br />Fully adjustable handlebars and knee platform, this lightweight yet sturdy knee walker offers a robust 300 lb weight capacity and is recommended for individuals with heights 5' - 6'6 <br />"
