CheckMate Infidelity test kit (Catch a Cheating Spou  ...,$42.99,3.0/5.0,https://www.walmart.com/ip/CheckMate-Infidelity-test-kit-Catch-a-Cheating-Spouse/170941668,"Description Detects semen on men or womens clothing Non-staining and undetectable test kits One of the best ways to catch a cheating wife Instant results This infidelity test kit is accurate, quick, and reliable If you're concerned with the infidelity of a spouse or suspect your underage teen is involved in sexual activity, the Checkmate semen detection kit will remove the uncertainty of the situation. Each kit comes with 10 semen detection tests that can be used on multiple items of clothing. Simply take the garment and use the included blotting papers and dropper to determine if semen is present. If the test paper changes color to purple, the garment has tested positive for semen and there is good reason to believe a spouse has been unfaithful. Every Checkmate comes with a comprehensive instruction manual to make sure you use the kit correctly. Performing the infidelity test only takes a few minutes and doesn't leave any marks or residue on the clothing. Works on both males and female clothing You'll want to test garments that havent yet been washed recently. For best results, abstain from sex with your partner for several days and then use the semen detection kit to test the garments. Keep in mind that you need to keep track of what clothing was worn on what day. If you are testing female clothing, the detection of semen after a period of abstinence is essentially conclusive proof. Its much harder to determine male infidelity via semen detection on clothing. Detecting semen on male clothing isnt conclusive proof of infidelity, due to several factors unique to men. Includes: Checkmate Semen Detection Kit w/ 10 Tests Instruction manual"
HomeDNA™ Paternity Test Kit for At-Home Use,$14.99,4.7/5.0,https://www.walmart.com/ip/HomeDNA-Paternity-Test-Kit-for-At-Home-Use/396249491,"HomeDNA™ Paternity Analysis + Report for At-Home Use (formerly IDENTIGENE) brings peace of mind by answering paternity questions with DNA science. With decades of experience and over 20,000 locations nationwide, it's easy to see why HomeDNA is America's #1 paternity test brand."
Easy@Home Areta Strep A Swab Test Kit packaged in in  ...,$28.49,0.0/5.0,https://www.walmart.com/ip/Easy-Home-Areta-Strep-Swab-Test-Kit-packaged-individual-pouches-rapid-strep-throat-pharyngitis-home-test-CLIA-Waived-25-tests-WARST-100S-25/667607445,Ensure that you get accurate results right away with this CLIA Waived Easy@Home Areta Strep A Kit. This product offers 25 Tests that are quick ana accurate to screen for strep throat or pharyngitis
BACtrack Element Professional Breathalyzer,$82.53,4.7/5.0,https://www.walmart.com/ip/BACtrack-Element-Professional-Breathalyzer/23699261,"The BACtrack Element Professional Breathalyzer features law enforcement-grade Xtend Fuel Cell Sensor Technology with enhanced linear accuracy, and convenient one-button operation for fast and accurate results. Simply press the power button and begin testing in just seconds. The Element's small size and affordability make it perfect for anyone — from individuals and businesses to professional groups and treatment centers."
Confirm Biosciences Hair Confirm Hair Multi-Drug Tes  ...,$68.89,4.8/5.0,https://www.walmart.com/ip/Confirm-Biosciences-Hair-Confirm-Hair-Multi-Drug-Test-Kit/49655957,"Get fast and accurate results with the Confirm Biosciences Hair Confirm Hair Drug Test Kit. This item allows you to conduct tests at home, thus providing a safe and private environment for you or a family member. This hair follicle test kit is CLIA and ISO accredited. It's considered an effective tool to prevent drug abuse at home. It tests for seven types of illegal drugs, including cocaine, marijuana, opiates, amphetamine, methamphetamine, ecstasy and phencyclidine (PCP). After the results are taken, Hair Confirm offers a full drug report after 90 days. These home health care products' results are 100 percent confidential and no personal information is required."
BACtrack Keychain Breathalyzer,$29.00 - $29.99,4.2/5.0,https://www.walmart.com/ip/BACtrack-Keychain-Breathalyzer/23699262,"<p>Get a quick read on your blood alcohol content with the small and portable BACtrack Keychain Breathalyzer. It features an innovative fold-out mouthpiece that ensures only your breath goes into the breathalyzer, while ambient air, fumes and other airborne gases are kept out. Simply power on this alcohol breathalyzer and begin testing by blowing into the device and your results show on the bright, easy-to-read 2-digit LED display (0.02, 0.13 and more) in five seconds. It includes three additional mouthpiece covers, making it easy and sanitary to test your friends and family. The portable breathalyzer keychain fits inside your purse or pocket and it travels with you wherever you carry your keys for easy testing on-the-go. Its semiconductor sensor technology delivers reliable and accurate BAC results. This device operates with the included 1 AAA battery, giving you approximately 150 tests and is backed by a full one-year warranty.</p>"
EverlyWell - Food Sensitivity Test,$151.00,5.0/5.0,https://www.walmart.com/ip/EverlyWell-Food-Sensitivity-Test/431657249,"The EverlyWell Food Sensitivity Test is a food sensitivity test you can use at home. It measures intolerance levels to 96 commonly found ingredients found in the traditional Western diet. This at-home food sensitivity test measures intolerance to gluten, dairy, wheat, yeast and many more food items. It's quick and easy to complete; simply follow the instructions provided. All it takes is a few drops of blood, which you can send to the lab for testing and receive secure results to view online within days. Expedited shipping to the lab is included. This food intolerance test could be the next step to improving your health and taking control of your diet. It's physician approved and a CLIA-certified lab partner.  <br />"
CardioChek Starter Refill Cholesterol Kit includes 3  ...,$44.39,0.0/5.0,https://www.walmart.com/ip/CardioChek-Starter-Refill-Cholesterol-Kit-includes-3-total-3-hdl-3-trig-9-capil/39672848,This kit is to be used with any of the CardioChek analyzers. <ul>  <li>3 HDL test strips</li>  <li>3 Total Cholesterol test strips</li>  <li>3 Triglyceride test strips</li>  <li>9 lancets</li>  <li>9 plastic capillaries</li> </ul>
CardioChek Cholesterol Analyzer Starter Test Kit,$116.85,5.0/5.0,https://www.walmart.com/ip/CardioChek-Cholesterol-Analyzer-Starter-Test-Kit/156647500,"Keep track of your health with the CardioChek Cholesterol Analyzer Starter Test Kit. Easy to use and battery-powered, it only requires a small blood sample from a simple finger stick. Get results in as little as 90 seconds. Ideal for use at home, this CardioChek Analyzer is an efficient and effective way to monitor your cholesterol without having to go to a doctor's office."
(2 Pack) 23andMe Personal Genetic Service,$19.97 - $39.94,3.5/5.0,https://www.walmart.com/ip/2-Pack-23andMe-Personal-Genetic-Service/164503720,"23andMe is a personalized genetic service that helps you understand what your 23 pairs of chromosomes - your DNA - can tell you about you, your family, your ancestry, your traits and much more. Choose from one of our two services - the Ancestry Service or the Health + Ancestry Service."
(2 Pack) Oraquick In-Home HIV Test,$35.00 - $321.84,4.8/5.0,https://www.walmart.com/ip/2-Pack-Oraquick-In-Home-HIV-Test/818412917,"OraQuick In-Home HIV Test is an in-vitro diagnostic home-use test that is used for detecting HIV (HIV-1 and HIV-2) in oral fluid. This specific test works by looking for your body's response to fighting the HIV virus via the antibodies that are produced by your body's immune response. Use this home HIV test kit only as an oral test. It's not to be used with other bodily fluids such as blood, plasma, semen, vaginal fluid, urine, sweat or breast milk. Use this OraQuick AIDS test only as directed. It provides a private and convenient way to regularly test for HIV to help keep you and your partner safe. Testing on a regular basis is important to help stop the spread of HIV and AIDS. This OraQuick In-Home HIV Test is 99.9 percent accurate in people not infected with HIV and 91.7 percent accurate in people infected with HIV. It's used in health clinics, doctor's offices and hospitals as well."
Family Tree DNA Genetic Ancestry Test Kit - Worlds F  ...,$75.99,5.0/5.0,https://www.walmart.com/ip/Family-Tree-DNA-Genetic-Ancestry-Test-Kit-Worlds-First-Genetic-Genealogy-Company-History-Unearthed-Daily/683204395,"With a simple cheek swab, discover your roots, connect the dots and unlock your family history. Our signature DNA test provides powerful tools to find your DNA matches, trace your lineage through time and validate family connections."
(2 Pack) AllSource Drug Detector Home Marijuana Drug  ...,$8.27 - $16.04,5.0/5.0,https://www.walmart.com/ip/2-Pack-AllSource-Drug-Detector-Home-Marijuana-Drug-Test/898482015,"The All Source Drug Detector Home Marijuana Drug Test puts the power of drug testing in your hands. With this Drug Detector drug test, you have the ability to quickly and accurately test for marijuana in the privacy of your own home. <p></p>"
MyLAB Box Genital Herpes At-Home STD Test + Mail-in   ...,$79.00,0.0/5.0,https://www.walmart.com/ip/MyLAB-Box-Genital-Herpes-At-Home-STD-Test-Mail-in-Kit-for-WOMEN/311642391,MyLAB Box Genital Herpes At-Home STD Test + Mail-in Kit for WOMEN tests for Genital Herpes in men and women from the privacy of home. Included: 1 mail-in finger-stick blood kit to test for Genital Herpes in men and women.
"BACtrack S80 Professional Breathalyzer, Portable Bre  ...",$129.99,4.7/5.0,https://www.walmart.com/ip/BACtrack-S80-Professional-Breathalyzer-Portable-Breath-Alcohol-Tester/11332218,"Powered by BACtrack's largest Xtend Platinum Fuel Cell Sensor, the BACtrack S80 Professional Breathalyzer is the most accurate alcohol tester in the BACtrack family, delivering reliable BAC results, with police-grade accuracy. From being used as an alcohol detector for employees in businesses, to acting as a breath alcohol tester for patients in clinics or treatment centers, the S80 is perfect for a variety of professional alcohol sensing, detecting and testing applications. And because of its reliability and portable design, it's also great as a personal BAC breathalyzer. Help friends and family make better decisions while drinking with the accurate and affordable BACtrack S80 alcohol breathalyzer."
"BACtrack Trace Professional Breathalyzer, Portable B  ...",$99.99,4.6/5.0,https://www.walmart.com/ip/BACtrack-Trace-Professional-Breathalyzer-Portable-Breath-Alcohol-Tester/45992645,"Powered by BACtrack's state-of-the-art Xtend Platinum Fuel Cell Sensor technology, the BACtrack Trace Professional Breathalyzer delivers reliable and accurate BAC results, with police-grade accuracy. From being used as an alcohol detector for employees in businesses to acting as an alcohol tester for patients in clinics or treatment centers, the Trace is perfect for a variety of professional alcohol sensing, detecting and testing applications. And because of its small size and portable design, it's also works great as a personal BAC breathalyzer. Help friends and family make better decisions while drinking with the accurate and affordable BACtrack Trace alcohol breathalyzer."
MyLab Box Uber Box - 8 Panel At-Home STD Test + Mail  ...,$269.00,0.0/5.0,https://www.walmart.com/ip/MyLab-Box-Uber-Box-8-Panel-At-Home-STD-Test-Mail-in-Kit-for-MEN/429601469,"MyLab Box Uber Box - 8 Panel At-Home STD Test + Mail-in Kit for MEN is a comprehensive private at-home test for 8 top high-risk STIs in men. Included: 1 mail-in urine specimen collection kit and 1 finger-stick blood kit to test for the following infections in men: HIV (I &amp; II), Hepatitis C, Herpes type-II, Syphilis, Chlamydia (genital), Gonorrhea (genital), Trichomoniasis. Test kit arrives in a discreet package. Test in as little as 5 minutes, mail in your sample using the self-addressed prepaid envelope, and log in to see your results online in just a matter of days. All testing processed in CLIA and CAP certified labs with the highest accreditations available. Results are just as accurate as those you would receive after a visit to a clinic or doctors office. If you test positive, get free medical consults by phone and, if applicable, treatment. (Treatment is available for chlamydia, gonorrhea, and trichomoniasis infections) Meeting a new partner, whether it is for life or for just an evening, is exciting but also full of potential complications. And we are not talking about meeting the parents - we are talking about an issue that affects 110 million Americans today, or in other words 1 in every 3 people you meet - sexually transmitted diseases (STDs). No, looking clean or not feeling an itch doesnt mean you are in the clear. In fact as many as 80% of people infected may not develop symptoms. Not to mention they can develop months or even years after the time of infection while you spread the disease all along. What can you do to protect yourself? This is where myLAB Box comes in; We are the first and only service that allows you to test for prevalent STDs from home - anytime and anywhere. Why go to the lab when you can have the lab come to YOU? Our experts are here to guide you every step of the way. Enjoy convenience, peace of mind and a healthier lifestyle in just a click with myLAB Box - order today to get started!"
SmartChoice Marijuana Drug Test THC Urine Drug Test   ...,$9.60,0.0/5.0,https://www.walmart.com/ip/SmartChoice-Marijuana-Drug-Test-THC-Urine-Drug-Test-Kit-15-tests/744052251,
EZ Level 15 Pack Marijuana THC At Home Urine Drug Te  ...,$9.95,5.0/5.0,https://www.walmart.com/ip/EZ-Level-15-Pack-Marijuana-THC-At-Home-Urine-Drug-Test-Kit-15-Tests/764666180,"<b>About EZ Level Marijuana THC At Home Urine Drug Test Kit:</b> <br /> <ul>  <li><b>SIMPLE AND EASY TO USE:</b> Includes 15 tests with an easy to follow instructions.</li>  <li><b>INDIVIDUALLY WRAPPED:</b> Each test is sealed in individual pouch.</li>  <li><b>FAST AND ACCURATE RESULTS:</b> Get results in just 5 minutes.</li>  <li><b>TRUE LEVEL THC DRUG TESTS</b> are ideal for Home, School, College or Work Testing.</li>  <li><b>EASY TO USE:</b> Just dip the test into urine and read results. A positive result will show 1 line, and a negative result will show 2 lines (2 lines appear if clean; 1 control line appears if not clean).</li> </ul> <br /> <b>Directions:</b> <br />1. Remove the testing device from the foil pouch and take off the cap under room temperature. <br />2. Hold the device and immerse the absorbent end into the urine sample for about 10 seconds. <br />3. Lay the device flat on a clean, dry, non-absorbent surface. <br />4. Read results in 5 minutes.. <br /> <br /> <b>Reading the results:</b> <br /> <b>Positive:</b>A rose-pink band is visible in the control region. No color band appears in the test region. <br /> <b>Negative:</b>A rose-pink band is visible in each control region and the test region. It indicates that the concentration of the drug is zero or below the detection limit of the test. <br /> <b>Invalid:</b>If a color band is not visible in the control region or a color band is only visible in the test region, the test is invalid. <br /> <br /> <b>FAQ:</b> <br /> <b>The Test Line is lighter than the Control Line. Does this mean the drug is present?</b> <br /> No. Any Test Line, no matter how dark or light, is considered a Negative Result and should not be interpreted as a measure of the amount of drug. The intensity of the lines may vary due to a variety of factors: how diluted is the urine, the pH or protein level of the urine, interference from a metabolite in the urine that closely resembles the drug. <br /> <b>How soon after taking a drug can you detect it in the urine with EZ Level At Home Drug Test and how long can a drug be detected in the urine?</b> <br />Most drugs can be detected in the urine within a few hours after taking the drug; however this can vary depending on the type of drug taken, the amount taken, the frequency of use, and the metabolism of the person being tested. Each drug is cleared by the body at different rates. Some drugs, for example marijuana, can stay in the body for up to several weeks after use. <br /> <b>How accurate are EZ Level Marijuana THC At Home Drug Tests?</b> <br />EZ Level drug testing products are more than 99 percent accurate in detecting specific drugs in urine. The accuracy of the test depends on several factors such as how close to the cut-off level the drug is in your urine, how soon the test was administered after ingesting a drug, and how much of the drug was used or ingested."
SpermCheck Fertility Home Sperm Test Kit | Indicates  ...,$34.78,2.0/5.0,https://www.walmart.com/ip/SpermCheck-Fertility-Home-Sperm-Test-Kit-Indicates-Normal-Low-Sperm-Count-Convenient-Accurate-Private-Easy-Read-Results-10-Minutes/842504819,"The SpermCheck test can be conducted in the privacy of your own home, providing you with helpful information regarding your fertile status without the embarrassment or inconvenience that often accompanies a clinical semen analysis. Why Test Your Sperm Count? Low sperm count is one of the main causes of fertility issues in couples experiencing difficulty in conceiving. Simply put, the fewer sperm a man produces, the lower the likelihood is that one of them will be able to successfully fertilize the egg. There are obvious benefits to determining if sperm count is an issue for you. The sooner an issue is identified, the sooner appropriate treatment can be started. Possible treatments include over the counter-male fertility supplements, prescription drugs, or varicocele surgery."
"First Check 14 Panel Drug Test, 1.0 Ct.",$35.27,0.0/5.0,https://www.walmart.com/ip/First-Check-14-Panel-Drug-Test-1-0-Ct/946227158,First Check 14 Drug Test
AllSource Drug Detector 5 Panel Home Drug Test,$10.58,5.0/5.0,https://www.walmart.com/ip/AllSource-Drug-Detector-5-Panel-Home-Drug-Test/55317433,"<p>Get results quickly and easily with an AllSource Drug Detector 5-Panel Home Drug Test. It screens for marijuana, amphetamine, cocaine, methamphetamine and opiates within a five-minute time frame. The 5-panel drug test comes with easy-to-follow instructions and a plastic bag that seals for security. It has an innovative, self-contained design to eliminate dipping, tilting or direct handling of urine during on-site testing. The flat sides on the cup allow for easy record keeping.</p>"
"Easy@Home Areta Strep A Swab Test Kit, 25 Tests in B  ...",$28.01,0.0/5.0,https://www.walmart.com/ip/Easy-Home-Areta-Strep-A-Swab-Test-Kit-25-Tests-in-Bottle-Rapid-Strep-Throat-or-Pharyngitis-at-Home-Test-CLIA-Waived-WEZ39-S/575939790,Ensure that you get accurate results right away with this Areta Strep A Kit. This product offers 25 rapid Tests that are quick and accurate to screen for strep throat or pharyngitis
REVEAL 6 PANEL CUP - (THC/COC/AMP/OPI/mAMP/BZO),$4.77,0.0/5.0,https://www.walmart.com/ip/REVEAL-6-PANEL-CUP-THC-COC-AMP-OPI-mAMP-BZO/349177464,"The REVEAL Drug Screen Cup is a multi-panel, CLIA Waived urine drug test cup. It uses the same high quality test strips that the ONESCREEN Multi-Drug Cup uses and is designed to be a low cost drug testing solution. The cup has a round design with a screw top lid and a peel and read label. The test is extremely sensitive and conforms to SAMHSA cutoff levels. The cup is available in 5-14 panels, some with adulterants, and custom configurations are available.FDA 510K, CLIA WaivedRapid testingExtremely sensitiveRound DesignPeel and Read Simplicity5-14 panelsAdulterants available (OXI, S.G., pH)Integrated temperature strip99% accuracy24 Month Shelf Life from Date of ManufactureCustom configurations availableOur Urine Drug Test Cups are an all-in-one drug of abuse test cup. The Drug Test Strips are self-contained and tamper resistant.All-in-One Drug Test Cup DesignStorage Requirement 35.5 and 86 Degrees FahrenheitSecure Seal &amp; Leak Proof LidBuilt In Temperature Strip99% Accurate &amp; USA MadeResults Results Within 5 Minutes (Negatives within 1 minute)24 Month Shelf Life from Date of ManufactureLow Cost DesignFDA 510K &amp; CLIA Waived For Most PanelsAvailable To Test Up To 23 Drugs with Over 100 AnalytesAdulterants Available"
Reveal? DNA Paternity Test (New Design),$31.99,0.0/5.0,https://www.walmart.com/ip/Reveal-DNA-Paternity-Test-New-Design/604441909,"*RESIDENTS OF NY ARE NOT AUTHORIZED TO USE THIS TESTA Legal paternity test requires that all tested parties have their DNA samples collected at a certified facility - such as local hospitals, medical offices and health departments. When you place your order with ACS, a scheduling specialist will find an office near you to arrange an appointment.One advantage of using ASC over other companies is that we have the largest network of certified facilities in North America, so finding a convenient location near you is easy!Please return the form to ASC and a scheduling specialist will call you once payment has processed.Reveal DNA Paternity Test (Court Admissible) includes an order form for your test kit supplies. Call (866) 526-2873 for details.If you need any additional information or assistance, please call us toll free at (866) 526-2873 between 9:00 A.M. - 5:00 P.M. CT Monday through Friday."
BACtrack Go Keychain Breathalyzer,$29.99,4.1/5.0,https://www.walmart.com/ip/BACtrack-Go-Keychain-Breathalyzer/39585759,"<p>Check blood alcohol content with this BACtrack Go Keychain Breathalyzer. It's easy to use. Simply blow into the fold-out mouthpiece and results are returned in seconds on an easy-to-read blue LCD screen. This device helps you to stay safe on the road and lets you know when you are over the alcohol limit. It fits easily on a keychain, ensuring that you do not have to search for it when you need it. This portable breathalyzer provides you with results as soon as 15 minutes after you have had your last alcoholic drink. Next time you have a party, keep your guests safe and do not let them drive while impaired. It features Advanced MicroCheck sensor technology that delivers reliable, accurate results you can trust. The specially shaped mouthpiece is designed to keep out ambient air, fumes and other airborne gases. Know when it is safe to drive with this BACtrack breathalyzer.</p>"
The Stick Travel Stick - 17 Inches - Standard Flexib  ...,$27.45,4.8/5.0,https://www.walmart.com/ip/Stick-Travel-Stick-17-Inches-Standard-Flexibility-Red-Handles-Therapeutic-Body-Massage-Stick-Potentially-Improves-Flexibility-Aids-Muscle-Recovery-Mu/38764433,<ul>  <li>Standard flexibility</li>  <li>Travel Stick is the second 2nd shortest Stick</li>  <li>Primarily used on legs</li>  <li>Great for portability</li>  <li>Length: 17-inches Color: Red Grips</li> </ul>
"ReliOn Home Drug Test, 12 Drugs Tested",$35.27,0.0/5.0,https://www.walmart.com/ip/ReliOn-Home-Drug-Test-12-Drugs-Tested/37062169,"Support sobriety with help from ReliOn Home Drug Test Strips. They indicate the presence of 12 different prescription and illicit drugs, including marijuana, cocaine, morphine (opiates), methamphetamine, ecstasy, amphetamine, phencyclidine, tricyclic antidepressants, barbiturates, benzodiazepines, methadone and oxycodone. This compact ReliOn test strip kit includes a self-contained screening cup for detecting metabolites in urine. The thoughtful design is leak-free and mess-free, eliminating any need to handle urine. It features easy, push-button technology to ensure you get integrity of both the sample and the results. This ReliOn drug test offers hospital-grade results in which you can be confident with 99.8 percent accuracy and FDA approval. It's fully confidential and easy to use in the privacy of your own home. This product works quickly and gives results in minutes."
BACtrack S35 Personal Breathalyzer,$49.99,3.8/5.0,https://www.walmart.com/ip/BACtrack-S35-Personal-Breathalyzer/39585758,"<p>Designed in California with style and ease-of-use in mind, the BACtrack S35 is one of the smallest, sleekest breathalyzers on the market. Simply turn it on and blow, your BAC results will be returned in seconds on a crisp blue LCD screen. Uses 2 AAA batteries, good for up to 300 tests.</p> <br />"
MyLab Box Chlamydia + Gonorrhea 3-Site At-Home Test   ...,$179.00,0.0/5.0,https://www.walmart.com/ip/MyLab-Box-Chlamydia-Gonorrhea-3-Site-At-Home-Test-Mail-in-Kit-for-MEN/295529935,"MyLab Box Chlamydia + Gonorrhea 3-Site At-Home Test + Mail-in Kit for MEN tests for 2 of the top high-risk STIs in men (genital, throat + rectal areas) from the privacy of home. Included: 1 mail-in urine specimen collection kit and 2 swab kits to test for chlamydia + gonorrhea in the genital, throat + rectal areas in men. Test kit arrives in a discreet package. Test in as little as 5 minutes, mail in your sample using the self-addressed prepaid envelope, and log in to see your results online in just a matter of days. All testing processed in CLIA and CAP certified labs with the highest accreditations available. Results are just as accurate as those you would receive after a visit to a clinic or doctors office. If you test positive, get free medical consults by phone and, if applicable, treatment. (Treatment is available for chlamydia, gonorrhea, and trichomoniasis infections) Meeting a new partner, whether it is for life or for just an evening, is exciting but also full of potential complications. And we are not talking about meeting the parents - we are talking about an issue that affects 110 million Americans today, or in other words 1 in every 3 people you meet - sexually transmitted diseases (STDs). No, looking clean or not feeling an itch doesnt mean you are in the clear. In fact as many as 80% of people infected may not develop symptoms. Not to mention they can develop months or even years after the time of infection while you spread the disease all along. What can you do to protect yourself? This is where myLAB Box comes in; We are the first and only service that allows you to test for prevalent STDs from home - anytime and anywhere. Why go to the lab when you can have the lab come to YOU? Our experts are here to guide you every step of the way. Enjoy convenience, peace of mind and a healthier lifestyle in just a click with myLAB Box - order today to get started!"
