Zacurate 500BL Fingertip Pulse Oximeter Blood Oxygen  ...,$13.50,4.6/5.0,https://www.walmart.com/ip/Zacurate-500BL-Fingertip-Pulse-Oximeter-Blood-Oxygen-Saturation-Monitor-with-batteries-and-lanyard-included-Chromatic-Blue/757187983,"<p>This Zacurate Fingertip Pulse Oximeter Blood Oxygen Saturation Monitor with Batteries and Lanyard Included (Chromatic Blue) can help to give you accurate results on the go. This device is designed by doctors and other health professionals to be used by pilots and sports enthusiasts who need to test their SpO2 blood oxygen saturation levels. The fingertip oximeter can also show a pulse rate. A large LED display face can be easily read by the user for fast accuracy. Taking a reading with this Zacurate pulse oximeter is easy and efficient. Simply clip it to your finger and operate with the press of a button. Its small and compact size can be conveniently carried in a pocket, backpack or other methods. Or, attach to the provided lanyard and wear around the neck while hiking or training. This device comes with two AAA batteries and is ready to use right out of the package. </p>"
digita l Wrist Blood Pressure Cuff Wrist Monitor Aut  ...,$13.59,3.0/5.0,https://www.walmart.com/ip/digita-l-Wrist-Blood-Pressure-Cuff-Wrist-Monitor-Automatic-digita-l-Sphygmomanometer-Diastolic-Systolic-High-Accurate-Meter-Best-Reading-High-Normal-/363741554,"<p><strong>digita l Wrist Blood Pressure Cuff Wrist Monitor Automatic digita l Sphygmomanometer,Diastolic and Systolic High Accurate Meter Best Reading High Normal and Low</strong></p> <br /> <p>Features:</p> <p><br /></p> <li>Quick and accurate measurement of blood pressure and pulse.<br /></li> <li>Wrist type model with simple operation of just 1 button push.<br /></li> <li>Ideal for the daily monitoring of blood pressure.<br /></li> <li>Automatic determines ideal cuff inflation.<br /></li> <li>Average value for last three records.<br /></li> <li>Selectable between mmHg and kpa.<br /></li> <li>Irregular heart beating signal.<p><b>Descriptions:</b></p><p><br /></p></li> <li>High &amp; low pulse rate indicators.<br /></li> <li>Large and clear LCD, easy to read.<br /></li> <li>Guide standards for assessment of high blood pressure.<br /></li> <li>Warning heart blinker, shows that the monitor is taking measurement.<p><b>Specifications:</b></p><p><br /></p></li> <li>Item Type:Blood Pressure<br /></li> <li>Application:wrist<br /></li> <li>Type: Wrist Blood Pressure Monitor.<br /></li> <li>Wrist Circumference: 135 ~ 195 mm.<br /></li> <li>Measurement Range:<br /></li> <li>Pressure: 20 ~ 280 mmHg<br /></li> <li>Pulse Rate: 40 ~ 165 beat / min<br /></li> <li>Pressure: within 3 mmHg<br /></li> <li>Pulse rate: within 5% of reading<br /></li> <li>Material:plastic<br /></li> <li>Size:70*72.6*32.5mm(L*W*H)<br /></li> <li>Power supply: 2 x AAA alkaline batteries (not included)<br /></li> <li>Display: LCD<br /></li> <li>Box size:90*90*89mm<br /></li> <li>Color:White<br /></li> <li>Packing content:<br /></li> <li>1 x Wrist Type Blood Pressure Monitor <br /></li> <li></li>"
LED Finter Pulse Oximeter Oxygen saturation machine   ...,$10.99,1.0/5.0,https://www.walmart.com/ip/LED-Finter-Pulse-Oximeter-Oxygen-saturation-machine-pulse-oximetry-SPO2-Monitor/578671433,"This Oxygen Saturation Oximeter will give you the accurate reading you want. With a compact size, it goes in a purse or bag to check your blood oxygen levels anytime. The portable pulse oximeter has an LED Finter SPO2 monitor that is easy to read. It is simple to clip over your finger and operates quickly. The monitor comes with a convenient carrying case that allows you to stay organized. It has a handy lanyard as well, so you can even wear it around your neck if desired. It uses low power to operate."
Omron 7 series Wrist Blood Pressure Monitor,$56.99,4.6/5.0,https://www.walmart.com/ip/Omron-7-series-Wrist-Blood-Pressure-Monitor/46717863,"Measure your blood pressure on your own terms with the Omron 7 Series Wireless Wrist Blood Pressure Monitor (with Bluetooth Smart Connectivity). The slim and compact design allows for easy portability. This Omron 7 Series automatically averages your 3 previous reading for a more accurate overview. It comes with the main unit, batteries, instruction manual and quick start guide. It also includes a storage case for on-the-go use. This Omron 7 Series wrist Bluetooth blood pressure monitor saves over 100 readings and features Heart guide technology that detects when the wrist is at heart level before it begins monitoring, for simple and precise operation."
Wrist Blood Pressure Cuff Wrist Monitor Automatic Di  ...,$14.99,2.5/5.0,https://www.walmart.com/ip/Wrist-Blood-Pressure-Cuff-Wrist-Monitor-Automatic-Di-gital-Sphygmomanometer-BP-Machine-Measures-Pulse-Diastolic-Systolic-High-Accurate-Meter-Best-Rea/684491260,"<p> </p> <p> Features </p>  <ul>  <li> One-button automatic operation </li>  <li> Measures blood pressure in systolic, diastolic value, and pulse simultaneously </li>  <li> Clear LCD display </li>  <li> Powers off automatically when not in use </li>  <li> Stores up to 60 records of readings in order </li>  <li> Comes with plastic storage case </li>  <li> Runs on 2 AAA batteries(not included) </li> </ul>  <p> Specifications </p>  <ul>  <li> Display: 1.8 LCD display </li>  <li> Measurement range: 0~280mmHg for blood pressure, 40~199/min for pulse </li>  <li> Deviation: 3% for blood pressure, 5% for pulse </li>  <li> Memory capacity: 60 records </li>  <li> Battery required: 2 pcs 1.5V AAA batteries </li>  <li> Cuff circumference: 135~195mm </li>  <li> Weight: 110g/3.88oz </li>  <li> Size(without cuff): 7.26.73.1 cm/2.82.6 x 1.2(LWH) </li>  <li> Package Size: 9 x 9 x 9 cm/3.543.54 x 3.54 (LWH) </li>  <li> Package Weight: 196g/0.43lbs </li> </ul>  <p> Package Contents </p>  <ul>  <li> 1 Portable Wrist Blood Pressure Monitor </li>  <li> 1 User Manual </li>  <li> 1 Plastic Storage Case </li> </ul> Digital Wrist Blood Pressure Monitor  <p> <br /> </p> Digital Wrist Blood Pressure MonitorThis monitor makes measuring blood pressure easy and comfortable for anyone who wants to keep close tabs on blood pressure.  <p> <br /> </p>"
EHM Full Automatic LCD Digital Upper Arm Blood Press  ...,$23.48,4.3/5.0,https://www.walmart.com/ip/EHM-Full-Automatic-LCD-Digital-Upper-Arm-Blood-Pressure-Monitor-with-Arm-Cuff/132572295,"Keep your blood pressure in check with the EHM Full Automatic LCD Digital Upper Arm Blood Pressure Monitor. This portable health gadget gives accurate reading every time. The EHM blood pressure monitor also detects irregular heartbeats and its built-in system notifies you if they deviate from the standard normal range. It has a large back-lit LCD screen and displays all readings, including date and time on the screen. Its arm cuff is long enough to be used by people of various arm sizes. Each product is individually tested and the company provides excellent customer service. The EHM blood pressure monitor can also be powered by your personal USB AC adapter."
As Seen on TV Blood Pressure Monitor by Color Doctor,$39.95,3.8/5.0,https://www.walmart.com/ip/As-Seen-on-TV-Blood-Pressure-Monitor-by-Color-Doctor/171086340,"High blood pressure is the leading cause of heart attacks and strokes. Color Doctor provides an easy and accurate way to monitor your blood pressure.&nbsp;You'll get accurate results in less than a minute on a color-coded screen. Green means your pressure is good to go and normal. If the screen turns yellow, caution! Your blood pressure is elevated. And if it turns red, STOP! Your blood pressure is dangerously high. Along with reading your heart rate, Color Doctor will also alert you to an irregular heart beat. Too many people don't know they suffer from high blood pressure until it's too late. Don't let it happen to you! Get Color Doctor today! This item needs batteries, AAA, which aren't included."
FaceLake FL-400 Fingertip Pulse Oximeter Pink,$13.50,4.7/5.0,https://www.walmart.com/ip/FaceLake-FL-400-Fingertip-Pulse-Oximeter-Pink/180280696,Record your heart rate and blood oxygen levels easily with the FaceLake FL-400 Fingertip Pulse Oximeter. It gently fits on the end of a finger for quick and accurate results. The pink oximeter displays numbers on an easy-to-read LED screen. It's ideal for individuals who frequently change elevation or partake in endurance exercise. Its compact size makes it simple to carry in a gym bag or keep in a pocket.
HoMedics BPW-060 Automatic Wrist Blood Pressure Moni  ...,$39.99,4.8/5.0,https://www.walmart.com/ip/HoMedics-BPW-060-Automatic-Wrist-Blood-Pressure-Monitor/17433497,"<p>The HoMedics BPW-060 Automatic Wrist Blood Pressure Monitor makes a helpful addition to a supply of medical gear with its comfortable design. It features smart measure technology, which enables the device to automatically inflate and deflate at the appropriate level. The HoMedics blood pressure monitor is designed to accurately compute diastolic and systolic numbers and pulse rate per minute. It shows the readings on a digital screen with large numbers that are easy to see at a glance. This appliance can be utilized by two different operators and it has enough memory to store and recall 120 results. This monitor comes in a handy storage case.</p>"
ChoiceMMed Pulse Oximeter,$34.99,4.6/5.0,https://www.walmart.com/ip/ChoiceMMed-Pulse-Oximeter/17325061,"This ChoiceMMed Pulse Oximeter is a nice device for fitness and outdoors enthusiasts, as well as medical or nursing students. It conveniently and quickly measures the level of oxygen in your system and your pulse rate. This ChoiceMMed oximeter has an easy to read HD display. It is lightweight and easy to carry around with you wherever you go and it comes with a convenient carrying case and lanyard."
Wrist Blood Pressure Monitor Machine with Portable C  ...,$14.99,3.7/5.0,https://www.walmart.com/ip/Wrist-Blood-Pressure-Monitor-Machine-with-Portable-Case-for-Home-Use-FDA-Approved-WHO-Indicator-60-Memories/102213879,"This LotFancy Wrist Blood Pressure Monitor offers you a quick option for getting your readings. It's designed to be level with your heart to offer the accurate results that you want. This portable blood pressure monitor operates on batteries, which are sold separately. The set includes an illustrated manual that will demonstrate how to apply the cuff appropriately. For optimal results, you should take your blood pressure at the same time each day. This device is FDA approved for home use, making it a convenient addition to your health gear. It has an IHB/WHO indicator, so you'll know if anything needs attention. This digital blood pressure monitor will hold up to 60 past readings, so you can track your counts over time. When using the monitor, be sure to avoid eating, alcohol, smoking, exercising, medications and bathing for 30 minutes before measuring."
"3M Littmann Cardiology IV Stethoscope, Available in   ...",$159.98 - $213.68,2.7/5.0,https://www.walmart.com/ip/3M-Littmann-Cardiology-IV-Stethoscope-Available-in-Multiple-Colors/112383005,"The 3M Littmann Cardiology IV Stethoscope is the next generation of one of the most recognized stethoscopes in the profession, offering improved acoustic performance with better audibility of high-frequency sounds (adult side, firm pressure). Its distinctive chalice-shaped chestpiece features tunable diaphragms on both sides to deliver outstanding acoustic performance, diagnostic versatility, and convenience for treating adult and pediatric patients. The pediatric side of the chestpiece converts to a traditional open bell by removing the tunable diaphragm and replacing it with the included non-chill bell sleeve."
Omron HBF-306C Body Fat Loss Monitor,$35.31,4.5/5.0,https://www.walmart.com/ip/Omron-HBF-306C-Body-Fat-Loss-Monitor/3342463,"Now you can get on track to a healthier, leaner you with the Omron Hbf-306c Body Fat Analyzer. While you work hard to eat right and exercise, you want to monitor your progress. With this body fat monitor, all you have to do is grab onto the handles, and you'll have your results in seconds. This clinically proven device records your numbers in the convenience of your own home. The instruction manual gives thorough steps for use, and you get a reading for both body mass index and body fat percentage. This helps you achieve or maintain your fitness goals. The Omron fat loss monitor has memory settings for nine individuals, so you can use it with your family or workout buddies."
LED Finter tip Pulse Oximeter Blood Oxygen Monitor B  ...,$14.39,3.0/5.0,https://www.walmart.com/ip/LED-Finter-tip-Pulse-Oximeter-Blood-Oxygen-Monitor-BLACK-CONTEC/450044674,"Take control of your health by using this LED finger-tip blood oxygen oximeter. This product is suitable for use at home, in a hospital or almost anywhere. You can use this LED pulse oximeter before or after doing physical activity or while resting. The device includes a SpO2 probe and processing display module. The small size makes it lightweight and easy to carry. The Contec pulse oximeter is easy to use. The pulse rate displays on a bar graph, and the device includes a low-voltage indicator. This health product has an automatic power-off function.This LED finger-tip blood oxygen oximeter will give you fast and accurate results almost anywhere."
Apple Watch Series 1 - 38mm - Sport Band - Aluminum   ...,$269.00 - $279.00,4.8/5.0,https://www.walmart.com/ip/Apple-Watch-Series-1-38mm-Sport-Band-Aluminum-Case/54594239,"Move, Exercise, and Stand rings visualize the ways you move each day, and smart coaching features help you hit your activity goals. Pick from a variety of indoor and outdoor workouts, including high-intensity interval training. Better manage everyday stress and check your heart rate in more insightful ways. Receive calls, messages, and notifications and do things quickly and conveniently right from your wrist, so you never miss a beat."
Everlast TR10 Blood Pressure and Heart Rate Monitor   ...,$29.99 - $31.85,3.8/5.0,https://www.walmart.com/ip/Everlast-TR10-Blood-Pressure-and-Heart-Rate-Monitor-Activity-Tracker-Includes-Caller-ID-and-Message-Previews/157143777,"Everlast TR10 Blood Pressure and Heart Rate Monitor Activity Tracker - Stay healthy with theEverlast TR10 Blood Pressure and Heart Rate Monitor Activity Tracker. This watch features a silicone band, available in color options to choose from. It will monitor your heart rate and blood pressure, as well as keep track of steps, calories burned, and sleep patterns. Compatible with current iOS and Android smart phones, the watch includes a remote camera controller for taking hands-free selfies. An anti-loss alert will notify you if the watch is 30-feet away from your home, so you'll never have to worry about missing out on tracking your progress."
Taylor Precision Products 7506 Chrome & Glass Lithiu  ...,$23.88,4.5/5.0,https://www.walmart.com/ip/Taylor-Precision-Products-7506-Chrome-Glass-Lithium-Digital-Scale/14311191,"This Taylor Digital Scale helps you keep track of your weight. It features a stylish, high-tempered glass platform with a chrome finished base. The sleek design allows it to blend with all types of bathroom decor. This battery digital scale is accurate up to 400 lbs. It measures weight in .2 lb increments on a large 1.5&quot; LCD display."
Excelvan Touch 440 lbs Total Body Bath Scale – Measu  ...,$24.00,4.4/5.0,https://www.walmart.com/ip/Excelvan-Touch-440-lbs-Total-Body-Bath-Scale-Measures-Weight-Fat-Muscle-Bone-Hydration-with-Auto-Recognition-and-Infant-Tare-Technology/33412350,"Newly updated, the Excelvan Touch 440 lbs Total Body Scale now provides instant adult and infant weight measurements, and calculates body fat, hydration, muscle mass and bone measurements. Embedded with StepOn technology, it automatically powers on upon contact and features 4 touch sensitive buttons for easy operation. It also features 4 icons that automatically illuminate on the screen for body fat, hydration, muscle and bone measurements. The Ozeri Touch includes built-in memory for up to 8 user profiles with auto recognition technology for shared use at home, the office or the gym. Each profile stores weight, gender, height, and age data so that your family members can each track their progress. The Ozeri Touch Total Body Scale combines advanced algorithms with bioelectrical impedance analysis (BIA), incorporating a person's age, height, gender and weight, for its accurate measurements. BIA is a well-established and respected method used to estimate body fat and hydration. Muscles, blood vessels and bones are body tissues with a relative high water content which conducts electricity easily. Body fat is tissue that on the other hand displays much less electric conductivity. With BIA, the Ozeri Scale sends a weak and harmless electrical current through your body to determine the amount of fat tissue. This weak electrical current is imperceptible to the user, and returns back data that is used to instantly calculate the advanced measurements. The Ozeri Touch Total Body Scale displays all results on its easy to read high-contrast LCD screen with blue digits. It utilizes 4 latest generation GX sensors to capture weights up to 440 lbs (200 kg) with industry leading accuracy. With its innovative Tare feature, the Ozeri Touch Bath scale also eliminates all the stress with weighing an infant or pet. Simply step on the scale to record your weight, step off and back on again while carrying your infant or pet, and the scale accurately displays both weights on separate sections of its bright LCD. The Ozeri Touch Tare feature also works as a handy luggage scale so there are no unpleasant surprises at the airport, and it just as easily weighs parcels and boxes. It turns off automatically to conserve battery power, and runs on 2 included Lithium batteries for optimal performance. The scale is made of impact resistant tempered glass which is 4 times stronger than normal glass, and boasts a reflective surface and elegant design."
Fitbit Aria 2 Wi-Fi Smart Scale,$128.95,4.6/5.0,https://www.walmart.com/ip/Fitbit-Aria-2-Wi-Fi-Smart-Scale/915820231,"Get information and motivation to reach your goals with the Fitbit Aria 2 Wi-Fi Smart Scale. This sleek scale gives you a clear, holistic picture of your health and body composition by accurately measuring weight, body fat percentage, lean mass and BMIall in one step. Reengineered with the latest technology, Aria 2 captures data with greater precision than ever. And with built-in Bluetooth, you can set it up in just a few minutes from your smartphone. Easy to set up and even easier to use, this sleek scale syncs your stats automatically to the Fitbit app, so you can see how everything you do adds upfrom steps to exercise to nutrition. Aria 2 works seamlessly with Fitbit trackers so you have more tools to help you reach your weight goals. Weight trends often share a relationship with exercise activity, resting heart rate, and even sleep habits. Compare your food consumption and exercise against your weight trends for a more well-rounded picture of your health. Logging food and exercise is quick and easy on the Fitbit app. The more you log, the better analysis youll get of your health and progress. Short-term fluctuations in weight dont always give you a realistic view of your health and fitnessits the long-term trends that matter most. Through easy-to-read graphs on the Fitbit app and online dashboard, Aria 2 helps show you the bigger picture so you can take control of your results. Aria 2 is meant to be shared. This smart scale can recognize up to 8 users while keeping individual stats private. Every time you step on the scale, Aria 2 recognizes who you are, displays your data, and sends your stats straight to your Fitbit account."
Apple Watch Series 3 GPS - Sport Band - Aluminum Cas  ...,$309.00,5.0/5.0,https://www.walmart.com/ip/Apple-Watch-Series-3-GPS-Sport-Band-Aluminum-Case/807557768,"Measure your workouts, from running and cycling to high-intensity interval training. Track and share your daily activity, and get the motivation you need to hit your goals. Better manage everyday stress and monitor your heart rate more effectively. Automatically sync your favorite playlists (1). And stay connected to the people and info you care about most."
"Health o Meter HDR743 Digital Bathroom Scale, 350 lb  ...",$17.88,3.2/5.0,https://www.walmart.com/ip/Health-o-Meter-HDR743-Digital-Bathroom-Scale-350-lb-Capacity/10264542,"Get ready to reach your weight loss goals with help from the Health O Meter Scale. It features a 1&quot; display that gives you clear and crisp numbers for a precise reading and also measures weight up to 300 lbs in 0.2 lbs increments. This split-mat bath scale also comes with a 9V battery. It is lightweight, has textured pads on the top and offers convenient step-on technology. No need to tap it first, the numbers light up in red and are easy to see. Digital scales are what dominate the market today because they are easy to use, extremely accurate and can have an incredibly low profile. If you're looking for the best digital scale to use in your home, then you're going to want this Health O Meter Scale."
Navage Nasal Irrigation Deluxe Bundle: Navage Nose C  ...,$116.95 - $119.95,4.0/5.0,https://www.walmart.com/ip/Navage-Nasal-Irrigation-Deluxe-Bundle-Navage-Nose-Cleaner-48-SaltPod-Capsules-Countertop-Caddy-Travel-Case-162-75-purchased-separately-You-save-52-80/157182505,"<b>About the Product</b> <ul>  <li>Bundle includes Navage Nose Cleaner, 18 SaltPods (in Nose Cleaner box), 1 SaltPod 30-Pack, Navage Countertop Caddy, Navage Black Travel Case, and 1 pair of Standard Nose Pillows. $162.75 if purchased separately; you save $52.80 (32%). Powered by 2 AA batteries (included).</li>  <li> Navage is the world's only nose cleaner with powered suction.</li>  <li> Navage is Nature's Decongestant - fast, drug-free relief from sinus congestion.</li>  <li> Clinically proven to relieve congestion due to allergies, sinusitis, hay fever, common cold, dry air, pollution, etc.</li>  <li> Helps relieve snoring and improve sleep. Breathe better now, breathe better forever!</li> </ul>"
Garmin Fenix 5X Sapphire - Slate Gray with Black Ban  ...,$649.99,4.8/5.0,https://www.walmart.com/ip/Garmin-Fenix-5X-Sapphire-Slate-Gray-with-Black-Band/903214418,"Combining world-class performance with the best features of our fitness and outdoor watches, fnix 5X is the premiere multisport training companion. Its the first fnix series watch to offer full-color TOPO U.S. mapping for at-a-glance navigation and location reference so you can beat yesterday, and be sure of getting back. You get advanced features such as Elevate wrist heart rate technology, built-in activity profiles, performance metrics and training status readings that show the fitness-enhancing effects of your workout. Smart notifications help you stay in touch on the go. Plus, QuickFit bands let you tailor the look to any lifestyle or activity no tools required. Go from workplace to workout without breaking stride."
Apple Watch Series 3 GPS - 38mm - Sport Band - Alumi  ...,$349.99,0.0/5.0,https://www.walmart.com/ip/Apple-Watch-Series-3-GPS-38mm-Sport-Band-Aluminum-Case/725480064,"Measure your workouts, from running and cycling to high-intensity interval training. Track and share your daily activity, and get the motivation you need to hit your goals. Better manage everyday stress and monitor your heart rate more effectively. Automatically sync your favorite playlists (1). And stay connected to the people and info you care about most."
